flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.588743,0.80004373,-0.0056798837,0.0082303658,-0.63523462,0.77231922
1,1,1.0424056,-26.43027,-24.856661,-0.0038145064,-0.0092438921,-0.24800289,-0.96875929
2,1,1.046261,-3.5411737,16.112223,-0.0091368183,-0.004064302,-0.9927813,-0.11993866
3,1,0.99121082,22.376083,-10.17701,0.002400441,0.0097076198,0.15473372,0.98795621
4,1,1.0084616,-11.019094,19.194281,0.0045796699,-0.008889692,0.63423835,-0.77313758
5,1,1.0384703,27.907264,20.857125,-0.00095529539,-0.009954266,-0.21209532,-0.97724898
6,1,1.0069298,-21.855179,13.356933,0.0078663804,-0.0061741445,0.87778515,-0.47905451
7,1,0.9705324,25.691738,0.98282999,0.0019575504,-0.0098065283,0.22651809,-0.97400696
8,1,1.0272109,8.5202808,-9.7537723,0.0096231557,0.0027193518,0.98682939,0.1617645
9,1,1.0063998,-7.1924259,-7.2667023,-0.0096634186,0.0025726138,-0.93374727,0.35793302
10,1,0.97662792,3.6781244,4.1800097,0.0099934947,0.00036064248,0.9894498,0.14487611
11,1,0.96098683,17.571321,-22.332578,0.0018402064,0.0098292238,-0.12176916,0.99255845
12,1,1.0499565,14.096494,-12.921192,0.009227717,-0.003853471,0.992881,-0.11911058
13,1,0.95467452,24.01021,28.077214,-0.008507358,0.0052559357,-0.77196652,0.63566319
14,1,0.97427692,-27.300094,-17.241541,0.0053081254,-0.0084748926,0.6134568,-0.78972828
15,1,0.99898403,11.52319,-19.641336,0.0055795155,0.0082987353,0.42032391,0.90737413
16,1,0.95761294,-23.292401,24.827103,0.008841266,0.0046724743,0.87004324,0.49297542
17,1,0.95978179,-27.555763,23.252762,-0.0019006982,-0.0098177058,-0.41332267,-0.91058463
18,1,1.0371858,-19.1597,18.461901,0.005567082,-0.0083070812,0.8161284,-0.57787061
19,1,1.0312398,7.6662368,11.654953,-0.0015782681,-0.0098746681,-0.27387912,-0.96176412
20,1,0.98688408,-0.39981917,-18.774825,0.0039200964,0.0091996111,0.64182117,0.76685435
21,1,0.9707368,6.4404357,-2.3091919,-0.0093975138,0.0034185867,-0.98889628,0.14860734
22,1,0.99668659,-14.48381,0.4345498,-0.0096689949,-0.0025515754,-0.98162859,-0.19080176
23,1,1.0146192,-12.470497,28.307382,-0.0062741429,0.0077868563,-0.67617154,0.73674422
24,1,0.97374971,-9.2245679,-23.289779,-0.0060561026,0.007957614,-0.5883195,0.80862857
25,1,1.0347672,28.194113,6.0361561,0.00059098265,0.0099825217,0.085703028,0.99632073
26,1,1.0330823,-5.7855446,-12.398416,-0.0016485027,0.009863186,-0.34134517,0.93993802
27,1,1.0278581,15.003222,13.543265,-0.0099963349,-0.00027071913,-0.92777095,-0.37315018
28,1,1.0096798,-5.3482831,19.855542,-0.0053252769,0.0084641258,-0.86538919,0.50110033
29,1,1.0289109,-6.182878,-22.272986,-0.0018025863,-0.0098361925,0.030217685,-0.99954334
30,1,0.95568623,19.153696,-8.3368459,0.0032232281,0.0094662981,0.16680362,0.98599014
31,1,0.96381024,-8.0350965,16.528179,-0.0015351454,0.0098814639,-0.097122697,0.99527242
32,1,1.0429887,-22.264662,-2.2862918,0.0047636918,0.0087924536,0.56292983,0.82650469
33,1,0.98749679,28.462251,2.9942593,-0.0055314842,-0.0083308272,-0.64723975,-0.7622865
34,1,0.98452572,-4.3972946,12.355074,-0.0089056731,-0.0045485148,-0.82308212,-0.56792238
35,1,1.0117439,1.8903735,-5.1635895,-0.0043519544,-0.0090033601,-0.49414014,-0.86938227
36,1,0.98950919,-21.092966,-4.9627874,-0.0077331652,0.0063402016,-0.66754969,0.74456525
37,1,1.0185412,-13.583636,27.883071,-0.0073234983,0.0068092857,-0.79254793,0.60980963
38,1,1.0340315,-18.326419,15.091391,-0.0075286258,0.0065817773,-0.6736141,0.73908325
39,1,1.0167617,16.169343,-2.7182088,-0.00060365336,0.0099817635,-0.21277963,0.97710021
40,1,1.0037249,-22.704726,-2.3446679,0.0017689917,0.0098422898,0.27369006,0.96181794
41,1,0.95783876,19.29264,-21.379608,-0.009202873,-0.0039124325,-0.88854733,-0.45878496
42,1,0.98733083,1.7219956,6.8987014,0.0034845247,0.0093732645,0.69246979,0.72144687
43,1,0.98721556,-12.612833,21.031231,0.0048206133,0.0087613747,0.73723669,0.67563456
44,1,0.98280644,-16.365858,19.196876,0.0099967975,-0.00025306233,0.97343174,-0.22897738
45,1,0.98398841,2.6547252,6.2716191,-0.0056087664,0.0082789938,-0.37655087,0.92639594
46,1,0.95607077,-19.406068,27.036911,-0.0070766675,-0.0070654637,-0.64299004,-0.76587453
47,1,1.0130859,11.34654,-20.143419,-0.007015735,-0.007125971,-0.66622409,-0.74575161
48,1,1.0395539,25.24885,-3.914194,0.0099998663,5.1716097e-05,0.99717574,-0.075103519
49,1,0.96143082,-10.645761,-19.149372,0.0098905341,0.0014755799,0.98363364,0.18018006
50,1,1.002714,-19.296578,-18.345903,-0.0058055051,0.0081422423,-0.70102071,0.71314091
51,1,0.99723825,4.2776777,1.3693069,-0.0095516289,0.0029608081,-0.80835277,0.5886984
52,1,1.0186965,-23.506802,-1.7563821,0.006889702,0.0072478967,0.71648529,0.6976022
53,1,0.99079646,-9.8110368,-23.109134,0.0099258634,-0.0012154158,0.98936292,-0.14546823
54,1,0.98520069,-0.82613938,-11.930062,0.0041998304,0.0090753195,0.4582231,0.88883721
55,1,0.97949902,3.1295694,-25.051195,0.0074944551,0.0066206603,0.69257293,0.72134786
56,1,1.0110863,-7.3771957,-15.35626,-0.009873941,-0.0015828103,-0.99598258,-0.08954716
57,1,0.97165462,17.109145,20.585057,-0.0099986584,-0.00016379915,-0.99977456,0.021232952
58,1,1.0362705,-27.011083,15.23333,0.0065175807,-0.0075842694,0.66896294,-0.74329576
59,1,0.96054579,-5.6127694,-1.6180994,0.0079313242,-0.0060904923,0.78040131,-0.62527897
60,1,0.98041097,-12.115001,28.994174,-0.0089413672,0.0044779407,-0.99965849,-0.026132319
61,1,0.99441395,-24.80924,-4.9784044,0.0093563947,-0.0035295719,0.99239471,-0.12309647
62,1,1.011565,-10.329288,12.079643,0.0048434122,-0.0087487918,0.21009984,-0.97767994
63,1,1.0038072,-14.396638,21.874086,0.0063103873,0.0077575132,0.64235361,0.76640841
64,1,0.98786225,-15.76876,-1.3532473,0.0073987695,-0.0067274223,0.55659848,-0.83078164
65,1,0.95870647,18.967076,12.704232,0.0058165122,0.0081343829,0.63255968,0.77451162
66,1,1.0385704,-29.09,-22.442502,0.0013789131,0.0099044737,0.39978442,0.91660919
67,1,0.9613529,-22.148065,-14.134706,0.0040902377,-0.0091252373,0.28566509,-0.95832951
68,1,0.98395482,29.383129,29.443747,-0.0099889549,0.00046987223,-0.99987797,-0.015621787
69,1,1.0137816,-16.038657,25.171622,0.0039191547,-0.0092000123,0.24459841,-0.96962447
70,1,1.0002702,15.039381,27.305049,-0.0051260503,-0.0085862453,-0.51416536,-0.85769107
71,1,1.0105499,27.258492,-0.80534824,0.0047142591,0.0088190567,0.56762587,0.82328663
72,1,1.0253765,-1.1277656,-19.210971,0.0017356231,0.0098482289,-0.0065104997,0.99997881
73,1,1.0225328,-26.19473,0.083097167,0.0011101648,0.0099381857,-0.07307983,0.99732609
74,1,0.99848126,-20.852888,1.4116861,-0.0060753495,0.0079429295,-0.76919234,0.63901733
75,1,0.96637107,4.301072,25.801921,-0.0042902607,0.0090329211,-0.39845139,0.91718945
76,1,0.98630356,-26.322069,3.0626009,0.009841989,-0.0017706645,0.94526955,-0.32629049
77,1,1.0338319,-26.032832,8.9407844,0.0062776947,0.0077839931,0.69323193,0.72071457
78,1,0.98664888,12.34124,25.436197,-0.0052978509,-0.0084813192,-0.48361415,-0.8752813
79,1,1.0003352,-3.2895144,-16.438226,-0.0096947927,-0.002451733,-0.98139678,-0.19199051
80,1,0.99181842,-12.659917,19.477444,-0.0014085666,-0.0099003,0.1797744,-0.98370787
81,1,1.0280195,-0.49824914,0.66087992,-0.0040357138,-0.0091494816,-0.00687596,-0.99997636
82,1,1.0401036,-13.139841,-8.6101325,0.0085778731,0.0051400479,0.88418623,0.46713458
83,1,1.0395979,-27.767814,-5.5022829,-0.006779804,-0.0073507998,-0.7184933,-0.69553388
84,1,1.0210314,23.338137,-8.8223857,0.0013718697,0.0099054517,0.21596504,0.9764011
85,1,0.95706777,-11.49615,19.986324,0.0096984535,0.0024372114,0.99628171,0.086155444
86,1,0.96637245,3.1740096,10.226205,-0.0076686504,-0.0064180838,-0.70886531,-0.70534386
87,1,1.0281569,-15.567605,-26.97547,0.0042794803,-0.0090380334,0.35350705,-0.93543186
88,1,0.96085927,6.7145123,25.56824,-0.0029799282,0.0095456811,-0.25979425,0.96566399
89,1,0.96441662,16.494093,-17.969314,-0.0097591909,0.0021813282,-0.98232168,0.18720072
90,1,0.99539208,-11.6476,23.23639,0.0099734522,-0.00072818418,0.99767376,0.068169415
91,1,0.97859365,-11.065032,-26.898032,-0.0099750022,0.00070663372,-0.9918387,0.12749896
92,1,0.99141153,28.423267,-28.989477,-0.0034784889,0.0093755061,-0.22782579,0.97370191
93,1,0.96152253,-27.514895,-3.4396164,0.0071131001,-0.0070287842,0.48479647,-0.874627
94,1,1.0216185,-4.9244811,14.054755,-0.0064768508,0.0076190816,-0.50643439,0.8622785
95,1,1.025581,0.38258433,10.97134,-0.0058239577,-0.0081290538,-0.67278107,-0.73984163
96,1,0.98038251,-21.728067,11.910688,-0.0096719865,0.0025402121,-0.97521409,0.22126336
97,1,1.0401386,25.141887,6.7927285,-0.0090409456,-0.0042733246,-0.94801787,-0.31821711
98,1,0.97992055,11.647372,28.476837,-0.0073256614,0.0068069586,-0.63759098,0.77037507
99,1,0.96006949,4.0007882,22.376819,0.0075141266,0.0065983257,0.87128667,0.49077442
