flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.57045,0.81345356,-0.0023175345,0.0097277456,-0.27375408,0.96179972
1,1,1.0424056,-26.418312,-24.876358,0.0067666819,-0.0073628809,0.63306927,-0.77409515
2,1,1.046261,-3.5176071,16.067893,-0.0097527495,-0.0022099495,-0.92798594,-0.3726152
3,1,0.99121082,22.390521,-10.191006,-0.0060841466,0.0079361931,-0.77004868,0.63798514
4,1,1.0084616,-11.053237,19.179242,-0.0032185857,-0.0094678776,-0.24561709,-0.96936693
5,1,1.0384703,27.921263,20.855956,0.0095419286,-0.0029919222,0.9586085,-0.28472749
6,1,1.0069298,-21.817013,13.346853,0.0088502815,0.0046553752,0.91831635,0.39584729
7,1,0.9705324,25.710829,0.94627954,0.0044770797,-0.0089417983,0.20180435,-0.97942585
8,1,1.0272109,8.51625,-9.7517459,0.0096345357,-0.0026787539,0.98169199,-0.19047527
9,1,1.0063998,-7.1737714,-7.2567221,-0.0062679332,0.0077918556,-0.69437758,0.71961085
10,1,0.97662792,3.7010691,4.1694783,-0.0089000483,-0.004559511,-0.89529754,-0.44546865
11,1,0.96098683,17.608444,-22.289862,0.0052214393,0.0085285738,0.29285208,0.95615776
12,1,1.0499565,14.163974,-12.929656,0.0074487318,-0.0066720608,0.87515111,-0.48384971
13,1,0.95467452,23.994623,28.063787,0.0099618846,-0.00087227031,0.99973633,0.022962259
14,1,0.97427692,-27.303061,-17.208406,0.0066123713,0.0075017695,0.47448067,0.88026592
15,1,0.99898403,11.526166,-19.626775,0.0099800854,-0.00063078938,0.98879109,0.14930568
16,1,0.95761294,-23.316713,24.823937,0.0096865975,-0.0024839141,0.83465674,-0.55077048
17,1,0.95978179,-27.541182,23.229111,-0.0046359397,-0.0088604776,-0.5022962,-0.86469563
18,1,1.0371858,-19.126072,18.480476,0.0032245693,-0.0094658414,0.5516688,-0.83406327
19,1,1.0312398,7.6461277,11.65362,-0.0095417404,-0.0029925223,-0.9071501,-0.42080719
