flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.628842,0.76881746,-0.0055989852,0.0082856119,-0.57410318,0.81878296
1,1,1.0424056,-26.381179,-24.886894,-0.0092410755,-0.0038213249,-0.99993553,-0.011355101
2,1,1.046261,-3.4468091,16.07339,0.0099997151,7.5483784e-05,0.99728471,-0.073642446
3,1,0.99121082,22.435995,-10.279504,0.0099831392,0.00058045828,0.99930472,-0.037283772
4,1,1.0084616,-11.182836,19.222217,0.0021755745,0.0097604752,-0.080387999,0.99676365
5,1,1.0384703,27.895757,20.809173,0.0073889161,-0.0067382431,0.8659433,-0.50014218
6,1,1.0069298,-21.809053,13.401468,0.0012878168,0.0099167297,0.039129845,0.99923413
7,1,0.9705324,25.696302,0.96693089,-0.0099527321,0.0009711458,-0.99894747,-0.045868857
8,1,1.0272109,8.5724403,-9.7936476,-0.009338561,0.0035764896,-0.94086689,0.33877648
9,1,1.0063998,-7.1743966,-7.2882573,-0.0027830918,-0.0096049154,-0.10774934,-0.99417809
10,1,0.97662792,3.6623121,4.1018542,-0.0048303334,0.0087560196,-0.50009877,0.86596837
11,1,0.96098683,17.657269,-22.249068,-0.0023077021,-0.0097300828,-0.35986409,-0.93300474
12,1,1.0499565,14.150004,-12.899546,-0.0014202728,-0.0098986274,-0.3259636,-0.94538232
13,1,0.95467452,24.018563,28.098182,-0.0043864326,0.0089866128,-0.6833827,0.73006033
14,1,0.97427692,-27.288973,-17.237891,-0.0088019158,-0.0047461857,-0.94426165,-0.3291959
15,1,0.99898403,11.544884,-19.634749,-0.0088266269,-0.00470007,-0.99848136,-0.055090646
16,1,0.95761294,-23.296403,24.822607,-0.0045700566,0.0088946379,-0.48344458,0.87537497
17,1,0.95978179,-27.536701,23.232461,-0.0012769347,0.0099181368,0.0014575572,0.99999894
18,1,1.0371858,-19.094515,18.465072,0.0061992228,0.0078466322,0.7554406,0.65521714
19,1,1.0312398,7.5659305,11.664835,-0.0083027821,-0.0055734916,-0.78239383,-0.62278398
20,1,0.98688408,-0.37707696,-18.849157,0.0062367505,-0.0078168371,0.64661338,-0.76281789
21,1,0.9707368,6.4355228,-2.2944068,0.0028405322,-0.0095880851,0.21788039,-0.97597548
22,1,0.99668659,-14.433619,0.36320062,0.0045483276,-0.0089057687,0.50367365,-0.86389401
23,1,1.0146192,-12.55767,28.35106,-0.0023590608,-0.0097177586,-0.092464934,-0.99571594
24,1,0.97374971,-9.2506792,-23.259893,0.0037694406,0.0092623603,0.23756899,0.97137067
25,1,1.0347672,28.195518,6.1440012,-0.0065170591,0.0075847176,-0.46760535,0.88393735
26,1,1.0330823,-5.8296163,-12.338189,0.0090667453,0.0042183089,0.77820102,0.62801527
27,1,1.0278581,14.95193,13.533902,-0.0020169912,-0.0097944753,-0.31967924,-0.94752582
28,1,1.0096798,-5.4493647,19.84581,0.0073042385,0.0068299415,0.54136485,0.84078778
29,1,1.0289109,-6.0845364,-22.306324,0.0038453207,-0.0092311163,0.51375665,-0.85793596
30,1,0.95568623,19.251654,-8.4371641,-0.0089174838,-0.0045253157,-0.92176364,-0.38775224
31,1,0.96381024,-8.0177222,16.531595,0.00085134176,-0.009963695,0.021545999,-0.99976786
32,1,1.0429887,-22.319353,-2.2839242,-0.005323713,-0.0084651095,-0.62303901,-0.78219077
33,1,0.98749679,28.541118,2.9765481,-0.0099808511,-0.00061855594,-0.97226902,0.23386526
34,1,0.98452572,-4.4177611,12.427854,-0.0045242805,-0.0089180091,-0.6795185,-0.73365837
35,1,1.0117439,1.9107,-5.0948259,0.0099999263,3.8392327e-05,0.99447381,-0.10498496
36,1,0.98950919,-21.111074,-4.8789017,0.0010043037,-0.0099494409,0.048797414,-0.9988087
37,1,1.0185412,-13.550736,27.933458,-0.0044858189,0.0089374174,-0.6740816,0.73865689
38,1,1.0340315,-18.315923,15.202329,0.0056426507,-0.0082559368,0.63761377,-0.7703562
39,1,1.0167617,16.2014,-2.7849935,0.0085289194,-0.0052208748,0.84141574,-0.54038834
40,1,1.0037249,-22.686351,-2.2570969,-0.0043570962,-0.0090008729,-0.49634218,-0.86812697
41,1,0.95783876,19.246231,-21.368686,0.0099225216,0.0012424026,0.92131742,0.38881127
42,1,0.98733083,1.6662879,6.9313009,0.0061208237,0.0079079401,0.59045026,0.80707403
43,1,0.98721556,-12.610267,21.019332,0.0062548749,-0.007802342,0.67912377,-0.73402377
44,1,0.98280644,-16.354622,19.233755,0.0097770847,0.0020996701,0.93173475,0.36313958
45,1,0.98398841,2.649008,6.2559785,0.0046798795,-0.0088373485,0.52976612,-0.84814377
46,1,0.95607077,-19.385984,27.095282,0.0093095969,-0.0036512197,0.90439894,-0.4266879
47,1,1.0130859,11.3309,-20.132238,-0.0020795807,-0.0097813774,-0.28864712,-0.95743555
48,1,1.0395539,25.273511,-3.8056002,-0.0026510604,0.0096421926,-0.33209343,0.9432465
49,1,0.96143082,-10.676157,-19.083216,-0.003044117,0.0095254056,0.0636167,0.99797441
50,1,1.002714,-19.274095,-18.286215,-0.0094944331,-0.0031393853,-0.93500028,-0.35464696
51,1,0.99723825,4.3253238,1.4080346,-0.0021741074,0.0097608021,-0.30020324,0.95387526
52,1,1.0186965,-23.474605,-1.6892137,0.00057604889,-0.0099833946,-0.24372863,-0.96984347
53,1,0.99079646,-9.8193618,-23.146395,-0.0095646094,0.0029186036,-0.99167812,0.12874202
54,1,0.98520069,-0.85015901,-11.89542,0.0040236619,0.0091547881,0.75979582,0.65016176
55,1,0.97949902,3.113951,-25.062406,0.0099690022,0.00078676294,0.99734243,0.072856536
56,1,1.0110863,-7.3746836,-15.369189,-0.0015804261,0.0098743229,0.36068552,0.93268749
57,1,0.97165462,17.147576,20.580998,-0.0032280308,-0.0094646615,-0.55488282,-0.83192852
58,1,1.0362705,-26.939482,15.19534,-0.00079880784,0.0099680442,0.039622125,0.99921474
59,1,0.96054579,-5.6259961,-1.7114433,-0.0099814041,0.00060956723,-0.9929642,0.11841497
60,1,0.98041097,-12.105241,29.024729,-0.0087614521,-0.0048204727,-0.87713909,-0.48023642
61,1,0.99441395,-24.833697,-5.0386967,0.0012941731,0.0099159022,-0.20363371,0.97904714
62,1,1.011565,-10.345898,12.06095,-0.0048670402,-0.0087356694,-0.43412814,-0.90085113
63,1,1.0038072,-14.416068,21.8088,0.0099776334,0.00066845433,0.99073322,0.13582228
64,1,0.98786225,-15.840866,-1.4044701,-0.0094706854,0.0032103144,-0.94508702,0.32681879
65,1,0.95870647,18.940534,12.679243,-0.0017178958,0.0098513367,-0.16387802,0.98648061
66,1,1.0385704,-29.075185,-22.505139,0.0095694547,-0.0029026775,0.98230363,-0.18729542
67,1,0.9613529,-22.19561,-14.142143,-0.0017195443,-0.0098510491,-0.027868169,-0.99961161
68,1,0.98395482,29.311062,29.445468,-0.0050691247,0.0086199754,-0.40018749,0.91643329
69,1,1.0137816,-15.944616,25.169114,-0.0078511251,0.0061935317,-0.59967372,0.80024461
70,1,1.0002702,15.059793,27.326296,0.0094228185,-0.0033482072,0.75430434,-0.65652491
71,1,1.0105499,27.270846,-0.87733103,0.0074386295,-0.0066833219,0.65399219,-0.7565013
