flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.576846,0.82056362,0.0093080726,-0.003655104,0.70228398,-0.71189691
1,1,1.0424056,-26.404837,-24.889784,-0.0090635159,-0.0042252432,-0.89867103,-0.43862327
2,1,1.046261,-3.4997171,16.091261,0.00026139741,0.009996583,0.061344991,0.99811662
3,1,0.99121082,22.371552,-10.234513,0.0095257918,0.0030429081,0.96663056,0.25617449
4,1,1.0084616,-11.11581,19.197066,-0.0012115207,0.0099263396,-0.24631202,0.96919059
5,1,1.0384703,27.889411,20.856911,0.0072492102,-0.0068883199,0.81852014,-0.57447783
6,1,1.0069298,-21.778745,13.341348,-0.0060456783,-0.0079655366,-0.62781357,-0.77836375
7,1,0.9705324,25.695226,0.96339644,0.0077069011,0.0063721013,0.93217377,0.36201115
8,1,1.0272109,8.5488025,-9.7657897,0.0073634568,-0.0067660553,0.81407116,-0.58076514
9,1,1.0063998,-7.1740255,-7.2836152,0.0051196855,-0.008590042,0.65079475,-0.75925371
10,1,0.97662792,3.7103963,4.1371684,-0.0069257448,0.0072134637,-0.86901621,0.49478362
11,1,0.96098683,17.628794,-22.286422,0.0081644944,0.0057741694,0.92335836,0.38393923
12,1,1.0499565,14.168877,-12.914764,-0.00064214716,0.0099793611,-0.36948116,0.92923822
13,1,0.95467452,23.987768,28.072113,0.00535125,0.0084477289,0.26759809,0.96353062
14,1,0.97427692,-27.293373,-17.243131,0.0050623117,0.0086239782,0.63662323,0.77117499
15,1,0.99898403,11.53922,-19.67074,0.00093276846,0.0099564021,-0.31767032,0.94820123
16,1,0.95761294,-23.313862,24.87218,-0.0060698356,-0.0079471439,-0.47893402,-0.8778509
17,1,0.95978179,-27.530053,23.226172,-0.00084750522,0.009964022,0.057117371,0.99836747
18,1,1.0371858,-19.088796,18.487938,-0.0032031266,-0.0094731188,-0.49656409,-0.86800006
19,1,1.0312398,7.6334667,11.621721,0.0086600292,0.0050003895,0.82468457,0.56559292
20,1,0.98688408,-0.35622579,-18.763378,0.0093705799,-0.0034917377,0.87895336,-0.47690774
21,1,0.9707368,6.4347501,-2.2906219,0.00047330644,0.0099887928,0.61627151,0.78753376
22,1,0.99668659,-14.475782,0.34015678,-0.0099999017,-4.4345123e-05,-0.98587635,0.16747483
23,1,1.0146192,-12.528197,28.322986,-0.0060859465,0.0079348128,-0.6956137,0.71841603
24,1,0.97374971,-9.2176804,-23.302337,-0.0097843943,-0.0020653399,-0.9401138,-0.34086073
25,1,1.0347672,28.194428,6.0584722,0.0045189853,0.0089206935,0.32741571,0.94488039
26,1,1.0330823,-5.7508393,-12.322655,-0.007544479,-0.0065635994,-0.68465666,-0.72886573
27,1,1.0278581,14.968309,13.524157,-0.00010999617,-0.009999395,0.2490538,-0.96848965
28,1,1.0096798,-5.3704475,19.900933,-0.0033146696,-0.0094346683,-0.14849728,-0.98891282
29,1,1.0289109,-6.1769298,-22.308436,0.009099328,0.0041475572,0.99056969,0.13700979
30,1,0.95568623,19.215307,-8.3041304,0.0053132769,0.0084716638,0.52976918,0.84814186
31,1,0.96381024,-8.0258747,16.493441,0.009918439,-0.0012745853,0.99962346,0.02743964
32,1,1.0429887,-22.249247,-2.2696587,0.0038821376,-0.0092156935,0.50539487,-0.86288819
33,1,0.98749679,28.466687,2.9986453,-0.00037943368,0.0099927989,-0.073513069,0.99729425
34,1,0.98452572,-4.38354,12.417692,0.0059041294,0.0080710133,0.79950549,0.60065878
35,1,1.0117439,1.9066222,-5.0710121,0.0083785375,0.0054589476,0.73505523,0.67800723
36,1,0.98950919,-21.109453,-4.9329561,-0.0095525423,-0.0029578599,-0.75736329,-0.65299376
37,1,1.0185412,-13.567144,27.868564,0.0099675838,-0.00080453297,0.99176187,-0.12809525
38,1,1.0340315,-18.358392,15.137596,0.0034525671,-0.0093850828,0.46567884,-0.88495379
39,1,1.0167617,16.180769,-2.7247819,0.0081103338,-0.0058499988,0.7004103,-0.71374044
40,1,1.0037249,-22.68068,-2.2855452,-0.00935671,0.0035287359,-0.96709797,0.25440424
41,1,0.95783876,19.288981,-21.350241,0.0085556586,0.0051769399,0.63803228,0.77000961
42,1,0.98733083,1.7152952,6.8804527,0.0087848519,0.0047776958,0.90405031,0.42742605
43,1,0.98721556,-12.652758,20.999502,-0.0086592948,0.0050016611,-0.70108971,0.71307308
44,1,0.98280644,-16.38655,19.223768,0.0099641153,-0.00084640758,0.96359223,0.26737618
45,1,0.98398841,2.6433775,6.2651062,0.0060182977,-0.0079862439,0.66062105,-0.75071954
46,1,0.95607077,-19.370648,27.026276,0.0099702735,0.00077048501,0.99968891,-0.024941627
47,1,1.0130859,11.311073,-20.131994,0.0075161024,0.006596075,0.77431217,0.63280381
48,1,1.0395539,25.256298,-3.8564898,-0.0072708468,-0.0068654779,-0.75043568,-0.66094348
49,1,0.96143082,-10.652679,-19.122383,0.0097172027,-0.0023613495,0.85187857,-0.52373935
50,1,1.002714,-19.316233,-18.34112,0.006928896,0.0072104369,0.60618751,0.79532176
51,1,0.99723825,4.3317555,1.3536231,0.0099845175,-0.0005562465,0.99662159,-0.082130404
52,1,1.0186965,-23.498196,-1.7099942,0.0037303677,-0.0092781656,0.24987911,-0.96827704
53,1,0.99079646,-9.8136867,-23.120529,0.0072377336,-0.0069003777,0.5305883,-0.84762967
54,1,0.98520069,-0.86217267,-11.954919,-0.0066558317,-0.0074632369,-0.87719768,-0.48012939
55,1,0.97949902,3.1169559,-25.044656,0.0092770039,0.0037332559,0.84802526,0.52995581
56,1,1.0110863,-7.3937417,-15.355443,-0.0099601613,-0.00089173267,-0.97722896,-0.21218757
57,1,0.97165462,17.11481,20.609348,-0.0099829032,-0.0005845037,-0.85331705,0.52139237
58,1,1.0362705,-26.997992,15.20213,0.0046203674,0.0088686078,0.36814894,0.92976683
59,1,0.96054579,-5.5773849,-1.6425412,0.0068471659,-0.0072880944,0.51890331,-0.85483294
60,1,0.98041097,-12.081758,29.027444,0.0058609048,-0.0081024561,0.5479115,-0.8365363
61,1,0.99441395,-24.801904,-4.9948704,-0.0079531105,0.0060620157,-0.7868399,0.61715717
62,1,1.011565,-10.330175,12.03047,0.0079466037,-0.0060705428,0.76713032,-0.64149128
63,1,1.0038072,-14.425493,21.868234,0.0012432445,0.0099224162,0.30017342,0.95388465
64,1,0.98786225,-15.78187,-1.4631204,-0.0090499416,0.00425424,-0.91869421,0.39496955
65,1,0.95870647,18.935877,12.702197,0.0087603029,0.0048225608,0.87084066,0.4915654
66,1,1.0385704,-29.090786,-22.488577,-0.0099424528,-0.0010712762,-0.99241174,0.12295909
67,1,0.9613529,-22.184593,-14.204888,-0.0093958873,-0.0034230545,-0.9803473,-0.19727942
68,1,0.98395482,29.343563,29.476211,-0.0098530343,0.0017081319,-0.99714582,-0.075499774
69,1,1.0137816,-15.959804,25.184779,0.0040490894,0.0091435701,0.60306359,0.79769311
70,1,1.0002702,15.055372,27.341004,0.0047829495,-0.0087819926,0.38711862,-0.92202992
71,1,1.0105499,27.278204,-0.84663137,0.0012127828,-0.0099261855,-0.053642158,-0.99856022
72,1,1.0253765,-1.0987257,-19.165901,-0.00041851504,-0.0099912384,-0.040492705,-0.99917983
73,1,1.0225328,-26.198493,0.12635276,0.0052432497,0.0085151825,0.50067822,0.86563348
74,1,0.99848126,-20.907582,1.3728494,-0.0051945564,-0.0085449742,-0.31386929,-0.9494662
75,1,0.96637107,4.3089007,25.819452,-0.0050192844,-0.0086490915,-0.37958606,-0.92515643
76,1,0.98630356,-26.367145,2.9987075,-0.0034745489,-0.009376967,-0.13294371,-0.99112359
77,1,1.0338319,-26.00461,8.970991,-0.0079612839,-0.0060512774,-0.85434688,-0.51970319
78,1,0.98664888,12.289443,25.408569,0.00018903869,-0.0099982131,0.22301845,-0.97481422
79,1,1.0003352,-3.3269045,-16.4689,-0.0073829998,-0.0067447249,-0.72540716,-0.68832003
80,1,0.99181842,-12.652029,19.533407,-4.4506695e-05,0.009999901,-0.078787926,0.9968914
81,1,1.0280195,-0.45840208,0.6287526,0.0061443469,0.0078896769,0.71983695,0.69414318
82,1,1.0401036,-13.087941,-8.6165774,0.0099963132,0.00027151961,0.99489762,-0.10088968
83,1,1.0395979,-27.819321,-5.4949537,-0.0095485067,0.0029708618,-0.99911373,-0.042092169
84,1,1.0210314,23.369286,-8.8204461,-0.006691785,0.007431017,-0.64364848,0.76532127
85,1,0.95706777,-11.418591,19.960973,0.0079060742,-0.0061232337,0.65529781,-0.75537062
86,1,0.96637245,3.1498644,10.221897,0.0092610411,-0.0037726806,0.90241312,-0.43087187
87,1,1.0281569,-15.582833,-27.000353,0.0096581956,-0.0025921531,0.80148516,-0.59801466
88,1,0.96085927,6.7003487,25.580987,0.0027843777,-0.0096045427,0.071842444,-0.99741599
89,1,0.96441662,16.481934,-17.958729,0.0064667641,0.0076276446,0.67150112,0.74100354
90,1,0.99539208,-11.607176,23.219583,-0.009250374,-0.0037987605,-0.7831367,-0.62184958
91,1,0.97859365,-11.033332,-26.855759,-0.0066691456,0.0074513419,-0.85601707,0.51694756
92,1,0.99141153,28.337822,-28.96267,-0.0087861287,-0.0047753474,-0.9740037,-0.22653212
93,1,0.96152253,-27.548001,-3.4686182,-0.0058461844,0.0081130837,-0.66615895,0.7458098
94,1,1.0216185,-4.890013,14.027054,-0.00089189165,0.0099601471,0.057623343,0.99833839
95,1,1.025581,0.34140813,10.949296,-0.0030208813,0.0095328,-0.23780807,0.97131216
96,1,0.98038251,-21.665951,11.882274,-0.0049136153,0.0087095571,-0.43335459,0.9012235
97,1,1.0401386,25.116379,6.8404597,-0.0039874801,-0.0091706054,-0.59729373,-0.80202257
