flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.627846,0.75765685,0.0080978514,-0.0058672654,0.72636699,-0.68730706
1,1,1.0424056,-26.404568,-24.874054,-0.0084513234,-0.0053455714,-0.93791377,-0.3468685
2,1,1.046261,-3.4726045,16.075821,0.0094157408,0.0033680597,0.9483671,0.31717479
3,1,0.99121082,22.420668,-10.25428,-0.0013785979,-0.0099045175,-0.26622704,-0.96391035
4,1,1.0084616,-11.184631,19.191086,0.0098329835,0.0018200099,0.99775672,0.06694417
5,1,1.0384703,27.874468,20.836834,-0.0096101112,0.0027650974,-0.99120017,-0.13237152
6,1,1.0069298,-21.808694,13.353551,0.0061789533,-0.0078626037,0.73111076,-0.68225878
7,1,0.9705324,25.705566,0.97573709,3.0843669e-05,-0.0099999524,0.060505943,-0.99816784
8,1,1.0272109,8.5580618,-9.7838281,-0.0095850221,-0.0028508509,-0.89062819,-0.45473225
9,1,1.0063998,-7.1507425,-7.2796145,0.0011209798,0.0099369716,0.32486227,0.94576134
10,1,0.97662792,3.6807339,4.0978992,0.00019388509,-0.0099981203,-0.015206646,-0.99988437
11,1,0.96098683,17.619268,-22.236622,-0.0092815186,0.0037220172,-0.91503444,0.40337573
12,1,1.0499565,14.132862,-12.883912,-0.0094410781,0.0032963684,-0.99999798,0.0020094492
13,1,0.95467452,24.030189,28.114198,-0.0025431646,0.0096712106,0.096175249,0.99536442
14,1,0.97427692,-27.287774,-17.265089,0.0059339478,0.0080491157,0.64102149,0.76752293
15,1,0.99898403,11.555164,-19.633353,0.0043757731,-0.0089918079,0.6251725,-0.78048661
16,1,0.95761294,-23.270905,24.839839,-0.0099126018,0.0013192142,-0.97309157,0.23041875
17,1,0.95978179,-27.549906,23.232668,-0.0037485741,-0.0092708248,-0.53388789,-0.84555528
18,1,1.0371858,-19.09988,18.456431,-0.0028849658,-0.0095748092,-0.10283256,-0.99469868
19,1,1.0312398,7.6097941,11.692483,-0.00047779635,-0.009988579,-0.021616748,-0.99976633
20,1,0.98688408,-0.35654784,-18.844404,0.0025523455,-0.0096687917,0.68377936,-0.72968883
21,1,0.9707368,6.4397788,-2.2872501,0.0064789882,0.0076172641,0.56606994,0.82435722
22,1,0.99668659,-14.455742,0.33169194,0.009870168,0.0016061707,0.99544299,0.095358589
23,1,1.0146192,-12.587974,28.348246,0.009769408,0.0021351037,0.98861657,0.15045686
24,1,0.97374971,-9.217843,-23.295188,-0.0066654088,-0.0074546848,-0.6114601,-0.79127527
25,1,1.0347672,28.192694,6.0971658,-0.0054274018,0.0083990064,-0.27313741,0.96197503
26,1,1.0330823,-5.7971355,-12.317319,0.00078997319,-0.0099687483,0.054403064,-0.99851906
27,1,1.0278581,14.964899,13.520042,-0.0094173593,0.0033635314,-0.8639355,0.50360247
28,1,1.0096798,-5.4350811,19.849902,0.0096813925,0.0025041244,0.99742864,0.071666712
29,1,1.0289109,-6.1268906,-22.324622,0.0099929067,-0.0003765853,0.97572172,-0.21901398
30,1,0.95568623,19.225368,-8.4120866,0.0096173316,0.0027398781,0.98000012,-0.19899688
31,1,0.96381024,-7.985953,16.515175,0.0044156516,0.0089722918,0.3734052,0.92766834
32,1,1.0429887,-22.284259,-2.2634611,-0.009473093,0.0032032028,-0.95279805,0.30360479
33,1,0.98749679,28.521296,2.9632642,0.0098876022,0.0014950992,0.97725065,-0.21208765
34,1,0.98452572,-4.432335,12.439014,0.0090182313,0.0043210537,0.9802373,0.19782527
35,1,1.0117439,1.8876572,-5.0957801,-0.0011218128,-0.0099368776,0.16022586,-0.98708038
36,1,0.98950919,-21.087021,-4.8874148,-0.0011460096,0.0099341161,-0.19272075,0.98125364
37,1,1.0185412,-13.537509,27.912949,0.0016260427,0.0098669137,0.20053211,0.97968713
38,1,1.0340315,-18.335532,15.178094,-0.0094975739,-0.0031298706,-0.99803684,-0.062629639
39,1,1.0167617,16.223317,-2.7474248,-0.0038801903,-0.0092165136,-0.34766027,-0.93762057
40,1,1.0037249,-22.708337,-2.2814394,0.0043169821,0.009020181,0.63122992,0.77559576
41,1,0.95783876,19.26858,-21.359803,-0.0099284679,0.0011939536,-0.9958095,0.091451882
42,1,0.98733083,1.6668224,6.9039115,0.0047906189,-0.0087778113,0.44835323,-0.89385647
43,1,0.98721556,-12.617161,21.041526,-0.0076888267,-0.0063938989,-0.83149064,-0.55553876
44,1,0.98280644,-16.353556,19.239546,-0.0033161062,0.0094341634,-0.21622677,0.97634317
45,1,0.98398841,2.6615489,6.2499392,-0.0099983371,-0.00018235886,-0.970301,-0.24190075
46,1,0.95607077,-19.37299,27.09049,-0.0097601799,0.0021768988,-0.95903349,0.2832927
47,1,1.0130859,11.295297,-20.109961,-0.009779581,0.0020880123,-0.98994706,0.14143837
48,1,1.0395539,25.281507,-3.7987998,-0.0014630195,0.0098923998,-0.11029744,0.99389862
49,1,0.96143082,-10.669003,-19.074076,-0.006050397,0.007961953,-0.69703696,0.7170352
50,1,1.002714,-19.328957,-18.304781,0.0099685021,-0.00079307427,0.96688364,-0.25521759
51,1,0.99723825,4.3702773,1.4048829,0.0083312907,0.0055307861,0.80052387,0.59930086
52,1,1.0186965,-23.466237,-1.6587779,-0.0079347647,-0.0060860094,-0.86187649,-0.50711824
53,1,0.99079646,-9.7886632,-23.144883,0.0048084588,-0.0087680513,0.56390881,-0.82583706
54,1,0.98520069,-0.84608711,-11.903454,0.0097465377,0.0022371862,0.88949076,0.45695315
55,1,0.97949902,3.1149826,-25.05344,-0.0006501731,0.0099788414,-0.032911088,0.99945828
56,1,1.0110863,-7.3603099,-15.398349,-0.0088438284,-0.0046676225,-0.97657977,-0.21515565
57,1,0.97165462,17.143541,20.591944,0.0092338822,-0.0038386742,0.88663142,-0.46247673
58,1,1.0362705,-26.968086,15.183228,-0.0053643108,-0.0084394413,-0.26520808,-0.9641912
59,1,0.96054579,-5.6305452,-1.7021613,0.0011360721,0.0099352574,0.27486501,0.96148283
60,1,0.98041097,-12.080052,29.030291,0.0056364937,0.0082601416,0.56801801,0.82301613
61,1,0.99441395,-24.819209,-5.0372277,0.0099502822,0.00099593398,0.84245134,0.53877244
62,1,1.011565,-10.357866,12.066497,0.0076254344,0.0064693701,0.76539602,0.64355958
63,1,1.0038072,-14.376549,21.827786,-0.0069774586,0.0071634539,-0.87037816,0.49238385
64,1,0.98786225,-15.812831,-1.4028043,-0.0099505635,0.00099311917,-0.97336111,0.22927746
65,1,0.95870647,18.976695,12.650085,0.0055806417,-0.008297978,0.34629863,-0.93812433
66,1,1.0385704,-29.086711,-22.49878,-0.0060421588,0.0079682066,-0.60800544,0.79393286
67,1,0.9613529,-22.200946,-14.168786,-0.004069583,0.0091344674,-0.57768788,0.81625775
68,1,0.98395482,29.327079,29.462939,0.0091330862,-0.0040726817,0.87781644,-0.47899717
69,1,1.0137816,-15.957091,25.163253,0.0026446069,-0.0096439647,0.28730201,-0.95784005
70,1,1.0002702,15.0859,27.351845,0.008393977,0.0054351771,0.83169532,0.55523229
71,1,1.0105499,27.304358,-0.88281221,-0.0049860282,0.0086683057,-0.73855187,0.67419666
72,1,1.0253765,-1.1218506,-19.202819,0.0091664919,0.0039969271,0.8885539,0.45877224
73,1,1.0225328,-26.208707,0.13524529,0.0097617464,0.0021698633,0.94933346,0.31427055
74,1,0.99848126,-20.892326,1.4061193,0.0076218955,-0.0064735391,0.75456879,-0.65622095
75,1,0.96637107,4.3018941,25.847706,-0.0099762874,0.00068825114,-0.99903048,0.044023906
76,1,0.98630356,-26.330225,3.0450985,0.0090439454,0.0042669723,0.86776232,0.49697942
77,1,1.0338319,-25.984045,8.9220136,0.0024650435,-0.0096914168,0.10884878,-0.99405832
78,1,0.98664888,12.295944,25.35769,0.0080878109,0.0058810981,0.93370304,0.35804837
79,1,1.0003352,-3.3371354,-16.478793,0.006113943,-0.0079132611,0.51228826,-0.85881356
80,1,0.99181842,-12.597955,19.500544,-0.0010195928,-0.0099478857,0.13878706,-0.99032225
81,1,1.0280195,-0.48557451,0.66239276,-0.0058936217,0.0080786895,-0.7757822,0.63100077
82,1,1.0401036,-13.057964,-8.5672168,0.0062401406,-0.0078141311,0.6277646,-0.77840325
83,1,1.0395979,-27.812651,-5.5131676,0.0010369404,-0.0099460924,0.27348998,-0.96187485
84,1,1.0210314,23.399984,-8.7703755,0.0051327351,0.0085822509,0.37598135,0.92662723
85,1,0.95706777,-11.426285,19.925141,-0.0094116172,0.0033795653,-0.97952681,0.20131378
86,1,0.96637245,3.1740118,10.171757,0.0078144537,0.0062397366,0.7662286,0.64256808
87,1,1.0281569,-15.58857,-26.995832,-0.0031000483,0.0095073498,-0.52963584,0.84822513
88,1,0.96085927,6.7523595,25.526195,0.0063376343,0.0077352693,0.90202814,0.43167723
89,1,0.96441662,16.480369,-17.948708,-0.0075584848,0.0065474658,-0.70797948,0.70623301
90,1,0.99539208,-11.636051,23.226861,-0.0097321921,0.0022987902,-0.94513415,0.32668248
91,1,0.97859365,-11.027277,-26.785074,-0.009742711,0.0022537927,-0.84402475,0.53630422
92,1,0.99141153,28.323477,-28.964923,-0.0099297589,0.0011831683,-0.99722135,0.07449548
93,1,0.96152253,-27.540315,-3.4604419,0.0090187356,-0.004320001,0.88029015,-0.47443572
94,1,1.0216185,-4.8507037,14.020182,0.0080535903,0.0059278734,0.65491312,0.75570418
95,1,1.025581,0.36538484,10.938069,0.0053707388,-0.0084353521,0.6102986,-0.79217146
96,1,0.98038251,-21.649729,11.866983,-0.009315279,0.0036366986,-0.95119966,0.30857609
97,1,1.0401386,25.134092,6.8605881,-0.0071113867,-0.0070305177,-0.7793921,-0.62653648
98,1,0.97992055,11.611591,28.446258,0.0099090312,0.0013457715,0.98860817,0.15051207
99,1,0.96006949,3.9920625,22.44387,0.008991136,-0.0043771536,0.6627511,-0.74883975
