flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.559612,0.78172365,-0.0099987087,0.00016070228,-0.98223756,0.18764163
1,1,1.0424056,-26.363436,-24.828676,-0.0098057428,-0.001961481,-0.92766688,-0.37340883
2,1,1.046261,-3.5063552,16.158995,-0.0065406613,-0.0075643737,-0.53017081,-0.84789086
3,1,0.99121082,22.379997,-10.182098,-0.0098015563,0.0019822953,-0.99741766,-0.071819249
4,1,1.0084616,-10.983236,19.17582,0.0061103277,-0.0079160531,0.59250995,-0.80556313
5,1,1.0384703,27.885583,20.900313,0.0052812494,-0.0084916668,0.76287424,-0.6465469
6,1,1.0069298,-21.907241,13.365057,0.0034509865,-0.0093856642,0.43241534,-0.90167454
7,1,0.9705324,25.701042,0.91414496,0.0066160041,0.0074985658,0.72279482,0.6910627
8,1,1.0272109,8.5374623,-9.7495235,-0.0020146058,0.0097949662,-0.010939186,0.99994017
9,1,1.0063998,-7.1398289,-7.2944408,-0.0029089911,0.0095675373,-0.25217768,0.96768095
10,1,0.97662792,3.7025271,4.1938384,0.0099795868,-0.00063862853,0.99383763,0.11084567
11,1,0.96098683,17.581848,-22.305894,-0.00025126607,-0.0099968428,-0.14262248,-0.98977716
12,1,1.0499565,14.068022,-12.926161,-0.0038475439,-0.0092301899,-0.16655232,-0.98603262
13,1,0.95467452,24.062788,28.116673,-0.0025006851,-0.0096822814,-0.63717746,-0.77071713
14,1,0.97427692,-27.298779,-17.284998,-0.0092736032,0.0037416952,-0.79711277,0.60383046
15,1,0.99898403,11.517195,-19.665256,-0.0062164743,0.0078329718,-0.77286244,0.6345736
16,1,0.95761294,-23.305269,24.809393,-0.0094190265,0.00335886,-0.98354802,0.18064688
17,1,0.95978179,-27.579104,23.312912,-0.0095460437,-0.0029787666,-0.8969765,-0.44207822
18,1,1.0371858,-19.2174,18.500103,-0.0065291093,0.007574347,-0.67201298,0.74053937
19,1,1.0312398,7.6814431,11.623803,-0.0085946822,0.0051118918,-0.92242462,0.38617719
20,1,0.98688408,-0.39228534,-18.790914,-0.0066626537,-0.0074571473,-0.69194172,-0.72195336
21,1,0.9707368,6.434662,-2.3405473,0.0097093663,0.0023933673,0.99834022,-0.057591771
22,1,0.99668659,-14.419401,0.48773466,0.00030998894,0.0099951942,-0.19802942,0.98019608
23,1,1.0146192,-12.426939,28.308737,-0.0053379991,0.0084561082,-0.52958558,0.84825651
24,1,0.97374971,-9.2142734,-23.285477,-0.0073734008,-0.0067552173,-0.88228886,-0.47070837
25,1,1.0347672,28.175543,6.0660607,-0.0092083208,-0.0038995933,-0.97051194,-0.24105306
26,1,1.0330823,-5.7273457,-12.372446,-0.00062102155,-0.009980698,0.11726727,-0.99310039
27,1,1.0278581,15.057506,13.592288,-0.00084843325,-0.009963943,-0.32374929,-0.9461429
28,1,1.0096798,-5.3689399,19.889746,-0.0099227962,0.0012402077,-0.99974181,-0.022722487
29,1,1.0289109,-6.2197601,-22.233889,-0.0085219858,0.0052321849,-0.9577733,0.28752445
30,1,0.95568623,19.145296,-8.328528,0.0014590019,-0.0098929931,0.38548821,-0.92271276
31,1,0.96381024,-8.0122588,16.575018,-0.0033719387,-0.0094143523,-0.25155594,-0.96784276
32,1,1.0429887,-22.274089,-2.3365517,-0.003400577,-0.0094040457,0.12733998,-0.99185913
33,1,0.98749679,28.454541,3.0211926,-0.0016413173,-0.0098643843,-0.2011587,-0.97955866
34,1,0.98452572,-4.3807172,12.35697,0.0099377856,-0.0011137399,0.97733624,-0.21169287
35,1,1.0117439,1.8501336,-5.2402357,0.0099094534,-0.0013426594,0.98100271,-0.19399402
36,1,0.98950919,-21.10631,-4.9138196,-0.0019529387,-0.0098074477,-0.02880002,-0.99958519
37,1,1.0185412,-13.589605,27.860927,-0.0057861653,-0.0081559972,-0.67284553,-0.739783
38,1,1.0340315,-18.29658,15.063381,0.0099668444,-0.0008136419,0.99974134,0.022743291
39,1,1.0167617,16.134206,-2.7810258,-8.7893048e-05,0.0099996137,0.13148535,0.99131811
40,1,1.0037249,-22.732123,-2.3922129,-0.009033988,0.0042880136,-0.75800785,0.65224542
41,1,0.95783876,19.303739,-21.384367,-0.0046592948,0.0088482186,-0.18443583,0.98284456
42,1,0.98733083,1.7503497,6.942268,-0.0089744413,0.0044112815,-0.94794811,0.31842484
43,1,0.98721556,-12.634849,21.051676,-0.0093561415,0.0035302431,-0.99357269,-0.1131959
44,1,0.98280644,-16.373463,19.18669,0.0016969184,-0.0098549717,0.025982583,-0.9996624
45,1,0.98398841,2.702778,6.3209766,0.0060854422,-0.0079351996,0.72383327,-0.68997492
46,1,0.95607077,-19.419625,26.975572,-0.0093605671,0.0035184917,-0.9113329,0.41167018
