flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.639842,0.79499531,0.0053464793,-0.008450749,0.67732927,-0.73567999
1,1,1.0424056,-26.363632,-24.89086,0.0012046088,-0.0099271808,0.033962909,-0.99942309
2,1,1.046261,-3.4439961,16.052147,-0.0070423613,-0.0070996582,-0.33225522,-0.94318952
3,1,0.99121082,22.426752,-10.258144,-0.0090623377,0.0042277696,-0.91639042,0.40028565
4,1,1.0084616,-11.179532,19.252403,-0.0050161028,-0.0086509371,-0.45034114,-0.89285657
5,1,1.0384703,27.903101,20.801764,0.009985389,0.00054037546,0.94801851,0.3182152
6,1,1.0069298,-21.86286,13.394932,0.0083118193,0.0055600055,0.77007727,0.63795063
7,1,0.9705324,25.663147,1.016684,-0.0098836786,0.0015208213,-0.99539156,0.095893956
8,1,1.0272109,8.5847764,-9.7970544,0.0093476958,0.0035525459,0.56480045,0.82522752
9,1,1.0063998,-7.1530997,-7.2718034,0.0033031614,0.0094387035,0.38095992,0.92459155
10,1,0.97662792,3.6539857,4.1038588,-0.008976857,0.0044063633,-0.93813609,0.34626678
11,1,0.96098683,17.670721,-22.300729,-0.0017628621,0.0098433895,-0.20251812,0.97927852
12,1,1.0499565,14.117351,-12.876971,0.0001789357,-0.009998399,0.16209252,-0.98677557
13,1,0.95467452,24.054659,28.09143,0.0038374494,-0.0092343913,0.3178314,-0.94814725
14,1,0.97427692,-27.307888,-17.245487,0.0045325284,0.00891382,0.84084597,0.54127448
15,1,0.99898403,11.516586,-19.637928,0.0023860318,-0.0097111715,0.2482601,-0.96869341
16,1,0.95761294,-23.313057,24.860205,0.0071057547,0.0070362099,0.5494534,0.83552437
17,1,0.95978179,-27.534296,23.204063,-0.0057832852,0.0081580398,-0.56539826,0.82481804
18,1,1.0371858,-19.078917,18.442682,0.0044360916,-0.0089622035,0.47589406,-0.87950261
19,1,1.0312398,7.5408154,11.672336,-0.00095869436,0.0099539392,-0.0084434981,0.99996435
20,1,0.98688408,-0.40343705,-18.841288,0.0075457905,-0.0065620916,0.70380469,-0.71039352
21,1,0.9707368,6.4657573,-2.312004,-0.0096586915,0.0025903045,-0.9791172,0.20329659
22,1,0.99668659,-14.429554,0.38480187,0.0082612523,0.0056348656,0.9534209,0.30164314
23,1,1.0146192,-12.566774,28.356966,0.0047388283,0.0088058791,0.24072958,0.97059223
