flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.628908,0.78701263,0.0043171296,-0.0090201104,0.48708493,-0.87335461
1,1,1.0424056,-26.387758,-24.890329,-0.009854446,-0.0016999688,-0.95631685,-0.29233216
2,1,1.046261,-3.4541657,16.087963,-0.0044462589,-0.0089571637,-0.37743061,-0.92603787
3,1,0.99121082,22.429158,-10.239237,0.0078841136,-0.0061514838,0.44973672,-0.89316117
4,1,1.0084616,-11.157905,19.203526,-0.0084447581,-0.005355937,-0.83506967,-0.55014421
5,1,1.0384703,27.861254,20.824322,-0.0064502718,-0.0076415963,-0.70086853,-0.71329047
6,1,1.0069298,-21.823654,13.33056,0.0022259417,0.0097491119,0.19587163,0.98062954
7,1,0.9705324,25.729371,0.95309592,-0.0091404252,-0.0040561838,-0.98888908,-0.1486553
8,1,1.0272109,8.5559543,-9.778786,0.0099886754,0.00047577734,0.98931504,-0.14579351
9,1,1.0063998,-7.1556604,-7.2484517,-0.0092697905,0.0037511311,-0.97105711,0.23884742
10,1,0.97662792,3.6680549,4.1275268,-0.00094414047,-0.0099553302,-0.1549837,-0.98791703
11,1,0.96098683,17.641084,-22.235595,0.009696486,0.0024450275,0.99501043,0.099770927
12,1,1.0499565,14.141239,-12.901474,0.0099261082,0.0012134147,0.99218733,0.124757
13,1,0.95467452,24.000763,28.10351,0.0025222872,0.0096766764,0.45438091,0.89080749
14,1,0.97427692,-27.305493,-17.285148,0.0074777015,0.0066395768,0.85100485,0.52515782
15,1,0.99898403,11.557469,-19.628457,0.0099782459,-0.00065924839,0.92532153,-0.37918342
16,1,0.95761294,-23.289398,24.885288,-0.006153105,0.0078828484,-0.56288734,0.82653363
17,1,0.95978179,-27.530315,23.248097,-0.0060046717,-0.0079964941,-0.50268231,-0.86447122
18,1,1.0371858,-19.090611,18.512993,-0.0099682772,0.00079589608,-0.95104004,0.30906769
19,1,1.0312398,7.6253716,11.656829,-0.0099969136,0.00024843264,-0.97547033,0.22013093
20,1,0.98688408,-0.36467855,-18.833227,0.0098458931,0.0017488252,0.94630088,-0.32328725
21,1,0.9707368,6.422429,-2.2844561,0.0079021201,0.0061283356,0.86181073,0.50723
22,1,0.99668659,-14.476622,0.33054838,0.00028299302,0.0099959949,0.4335427,0.90113302
23,1,1.0146192,-12.553407,28.355164,0.0031114778,0.0095036154,0.12732531,0.99186101
24,1,0.97374971,-9.2102805,-23.325569,-0.00077209331,0.009970149,0.25274477,0.96753299
25,1,1.0347672,28.200494,6.0925945,0.0001538929,0.0099988158,0.10327381,0.99465296
26,1,1.0330823,-5.7665697,-12.318919,-0.0099368414,-0.0011221336,-0.99470873,0.10273533
27,1,1.0278581,14.992396,13.534021,-0.0084829853,0.0052951828,-0.86998759,0.49307363
28,1,1.0096798,-5.422813,19.891708,0.0099702723,0.00077049969,0.94961699,-0.3134128
29,1,1.0289109,-6.1382995,-22.323168,0.0081755641,0.0057584852,0.58233384,0.81294975
30,1,0.95568623,19.215619,-8.4071239,-0.0096646828,-0.0025678602,-0.94080273,-0.3389546
31,1,0.96381024,-7.9815668,16.513075,0.0099986251,-0.00016581854,0.98356351,0.18056254
32,1,1.0429887,-22.282404,-2.2694858,-0.0082790021,0.0056087542,-0.85713768,0.51508737
33,1,0.98749679,28.508711,2.9846389,0.0046724255,-0.0088412918,0.54281655,-0.83985129
34,1,0.98452572,-4.4237317,12.43963,-0.004256588,0.0090488374,-0.35245751,0.93582782
35,1,1.0117439,1.8803714,-5.0751965,0.0096356422,0.0026747708,0.88292052,0.46952248
36,1,0.98950919,-21.112259,-4.8940483,0.0096242987,0.0027153039,0.8991696,0.43760032
37,1,1.0185412,-13.530639,27.905055,-0.0093115435,0.0036462526,-0.81167444,0.5841101
38,1,1.0340315,-18.321853,15.186733,-0.0069019309,0.0072362524,-0.6833969,0.73004703
39,1,1.0167617,16.244061,-2.749089,-0.00020119791,0.0099979758,-0.029464799,0.99956582
40,1,1.0037249,-22.704625,-2.2801858,-0.0096218745,0.0027238818,-0.98271306,0.18513522
41,1,0.95783876,19.279815,-21.368225,-0.0091074704,-0.0041296469,-0.89012333,-0.45571971
42,1,0.98733083,1.6932396,6.919994,0.0033777563,-0.0094122666,0.3335431,-0.94273485
43,1,0.98721556,-12.610578,21.023321,0.0037387564,0.0092747884,0.43538514,0.90024429
44,1,0.98280644,-16.360095,19.246219,0.0039007981,-0.0092078105,0.35868563,-0.93345842
45,1,0.98398841,2.6772585,6.2516587,-0.0095913506,0.0028294863,-0.91766893,0.39734585
46,1,0.95607077,-19.399999,27.046444,0.0076207977,0.0064748315,0.58812434,0.80877053
47,1,1.0130859,11.315341,-20.096381,-0.0066541282,0.0074647557,-0.90065489,0.43453512
48,1,1.0395539,25.247451,-3.8246499,-0.0035911162,0.0093329462,-0.34956385,0.93691254
49,1,0.96143082,-10.678375,-19.089936,-0.0040220162,0.0091555112,-0.40171505,0.91576472
50,1,1.002714,-19.312169,-18.336418,-0.0080562953,-0.0059241967,-0.80728716,-0.59015882
51,1,0.99723825,4.3589401,1.3973651,0.0071879339,0.0069522375,0.9330619,0.35971584
52,1,1.0186965,-23.489558,-1.6775223,0.0093717517,0.0034885915,0.94693429,0.32142722
53,1,0.99079646,-9.7866761,-23.145231,0.0030712214,-0.0095167011,0.28193491,-0.95943353
54,1,0.98520069,-0.87864244,-11.93913,0.0017170775,0.0098514793,0.27660294,0.96098429
55,1,0.97949902,3.1404722,-25.055125,-0.0055034387,0.0083493809,-0.65951263,0.75169348
56,1,1.0110863,-7.3699239,-15.369222,0.009224898,-0.0038602145,0.93392723,-0.35746318
57,1,0.97165462,17.122611,20.614959,0.0068185801,0.0073148456,0.65767286,0.75330366
58,1,1.0362705,-26.987053,15.171395,0.0049144935,0.0087090616,0.51535048,0.85697951
59,1,0.96054579,-5.644235,-1.6749793,0.0096574184,-0.0025950471,0.98879332,-0.14929092
60,1,0.98041097,-12.078575,29.019478,-0.0097712416,0.0021266964,-0.96419727,0.26518603
61,1,0.99441395,-24.831844,-5.0317563,0.0075880655,0.0065131607,0.68042558,0.73281719
62,1,1.011565,-10.348924,12.063387,0.0085340294,0.0052125178,0.84777959,0.53034872
63,1,1.0038072,-14.390537,21.86535,0.0050155883,-0.0086512354,0.62381562,-0.78157154
64,1,0.98786225,-15.81717,-1.4228069,-0.0041712414,0.0090884952,-0.59123228,0.80650133
65,1,0.95870647,18.944497,12.664337,-0.003562446,-0.0093439274,-0.23623293,-0.97169646
66,1,1.0385704,-29.06775,-22.480246,-0.0092572066,-0.0037820796,-0.91502463,-0.40339799
67,1,0.9613529,-22.196521,-14.177542,-0.0034572582,0.0093833558,-0.39727949,0.91769766
68,1,0.98395482,29.322305,29.479198,-0.0088371025,-0.0046803439,-0.87648109,-0.48143629
69,1,1.0137816,-15.98297,25.14844,0.009631919,-0.0026881475,0.99140182,-0.13085269
70,1,1.0002702,15.077631,27.34284,0.0043533115,0.009002704,0.39514113,0.91862042
71,1,1.0105499,27.294538,-0.84070626,0.0057940065,-0.0081504287,0.4196548,-0.90768378
72,1,1.0253765,-1.1064567,-19.207447,-0.0013114602,0.0099136306,-0.31892157,0.94778111
73,1,1.0225328,-26.2239,0.13747863,-2.1014836e-05,0.0099999779,0.25324052,0.96740335
74,1,0.99848126,-20.897433,1.3976834,0.0016087454,-0.0098697486,0.18394696,-0.98293617
75,1,0.96637107,4.2862633,25.848686,0.0055258528,-0.0083345636,0.38850028,-0.92144861
76,1,0.98630356,-26.349287,3.0270623,-0.0098748402,0.001577191,-0.98844955,0.15155028
77,1,1.0338319,-25.989767,8.9454292,-0.0094636663,0.0032309474,-0.9301186,0.36725929
78,1,0.98664888,12.29789,25.373451,0.0099892031,-0.00046456618,0.99596854,0.089703182
79,1,1.0003352,-3.3400198,-16.426811,-0.00011871213,-0.0099992953,-0.098547145,-0.99513238
80,1,0.99181842,-12.638343,19.526019,-0.0098561252,0.0016902058,-0.98468907,0.17431994
81,1,1.0280195,-0.43414773,0.64971685,-0.0068362902,-0.0072982968,-0.48515108,-0.87443035
82,1,1.0401036,-13.056746,-8.5827078,0.0088507976,-0.0046543939,0.9149643,-0.40353479
83,1,1.0395979,-27.799825,-5.4743834,0.0062860515,0.0077772461,0.74131484,0.67115744
84,1,1.0210314,23.395087,-8.7804997,0.0075325789,-0.0065772528,0.65367457,-0.75677576
85,1,0.95706777,-11.389945,19.932627,-0.0055166482,0.008340659,-0.88861608,0.45865179
86,1,0.96637245,3.1776663,10.212553,-0.0099890083,-0.00046873625,-0.95884539,-0.28392872
87,1,1.0281569,-15.616692,-26.999228,-0.0079861551,-0.0060184157,-0.85349719,-0.52109745
88,1,0.96085927,6.7321521,25.5624,0.0089031198,-0.0045535106,0.96283499,-0.27009033
89,1,0.96441662,16.457157,-17.951622,0.0011556409,0.0099330003,0.35100559,0.93637336
90,1,0.99539208,-11.606944,23.242736,-0.0098994694,-0.0014143921,-0.95129062,-0.30829558
91,1,0.97859365,-11.03601,-26.806465,-0.0011713799,0.0099311565,-0.17053554,0.98535153
92,1,0.99141153,28.362377,-28.996566,-0.0024991162,0.0096826865,-0.17487182,0.98459121
93,1,0.96152253,-27.576413,-3.449439,-0.0012419135,-0.0099225829,-0.30800312,-0.95138535
94,1,1.0216185,-4.867531,14.022304,0.0073042422,-0.0068299375,0.82470072,-0.56556938
95,1,1.025581,0.33975587,10.943422,0.0099996805,-7.9934518e-05,0.95493201,-0.29682463
96,1,0.98038251,-21.647132,11.883978,0.0048971292,-0.0087188374,0.22447957,-0.9744788
97,1,1.0401386,25.157571,6.8626454,0.0055444401,0.0083222103,0.62082529,0.78394895
98,1,0.97992055,11.594496,28.430167,-0.0048257342,-0.0087585552,-0.32263278,-0.94652422
