flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.63829,0.7573811,-0.0036203815,0.0093216328,-0.48409466,0.87501563
1,1,1.0424056,-26.392485,-24.879805,0.0034053847,-0.0094023058,0.33993969,-0.94044724
2,1,1.046261,-3.4621658,16.074573,0.0034389707,0.0093900735,0.47217037,0.88150731
3,1,0.99121082,22.429851,-10.273187,-0.00015734799,-0.009998762,-0.39729077,-0.91769278
4,1,1.0084616,-11.174747,19.220315,-0.0092376751,-0.0038295376,-0.85784799,-0.51390352
5,1,1.0384703,27.880063,20.816985,0.009985018,0.0005471879,0.99416012,0.10791502
6,1,1.0069298,-21.799197,13.386342,0.004776894,0.0087852879,-0.059201872,0.99824603
7,1,0.9705324,25.70643,0.96481971,-0.0011083064,-0.0099383931,-0.030679349,-0.99952928
8,1,1.0272109,8.5774364,-9.7874941,0.00264121,-0.0096448955,0.43776479,-0.89908953
9,1,1.0063998,-7.1700203,-7.2887747,0.005490139,0.0083581322,0.42834082,0.90361726
10,1,0.97662792,3.6756652,4.0894866,-0.00887191,0.0046140236,-0.89665141,0.44273722
11,1,0.96098683,17.654622,-22.248939,-0.00025241378,0.0099968139,0.027860899,0.99961181
12,1,1.0499565,14.156415,-12.895309,0.0080925588,-0.0058745631,0.94953858,-0.31365027
13,1,0.95467452,24.014747,28.095045,0.0064592415,0.0076340159,0.59677328,0.8024099
14,1,0.97427692,-27.298712,-17.248905,0.0083064026,0.0055680944,0.50376201,0.86384249
15,1,0.99898403,11.534543,-19.632283,0.0031033834,-0.0095062617,0.30207708,-0.9532835
16,1,0.95761294,-23.296475,24.825261,-0.0051163193,-0.0085920473,-0.49296284,-0.87005037
17,1,0.95978179,-27.54803,23.237339,0.0082727341,0.0056179953,0.99546791,0.095098048
18,1,1.0371858,-19.106159,18.461416,0.0036013797,0.0093289905,0.45728592,0.88931973
19,1,1.0312398,7.5800944,11.67526,-0.0062689032,-0.0077910752,-0.3890731,-0.92120688
20,1,0.98688408,-0.37466435,-18.84891,-0.009857014,0.0016850149,-0.99666681,-0.081579787
