flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.597699,0.81965113,0.0090498318,-0.0042544735,0.86502759,-0.50172429
1,1,1.0424056,-26.41288,-24.879511,0.0045796011,0.0088897274,0.53648615,0.84390913
2,1,1.046261,-3.4989294,16.102869,-0.0017744438,-0.0098413083,-0.25604529,-0.96666479
3,1,0.99121082,22.402245,-10.228539,0.0069475699,-0.0071924455,0.67969869,-0.73349144
4,1,1.0084616,-11.134214,19.194068,-0.009162239,0.0040066666,-0.80298057,0.59600521
5,1,1.0384703,27.896803,20.858966,-0.0039731879,0.0091768065,-0.3158797,0.94879925
6,1,1.0069298,-21.766694,13.345474,-0.0018509466,-0.009827207,-0.038891106,-0.99924345
7,1,0.9705324,25.711328,0.96908195,0.0072989679,-0.0068355736,0.82360756,-0.5671601
8,1,1.0272109,8.5283125,-9.7784548,-0.0068172633,-0.0073160728,-0.66625943,-0.74572004
9,1,1.0063998,-7.1586031,-7.255627,0.0037098502,0.0092863885,0.080322743,0.99676891
10,1,0.97662792,3.6911838,4.1503273,-0.0097048194,0.0024117382,-0.99364224,0.11258376
11,1,0.96098683,17.631848,-22.27112,0.0086109919,0.0050843701,0.88146619,0.47224713
12,1,1.0499565,14.161468,-12.920501,0.0087815486,0.0047837646,0.95685229,0.29057476
13,1,0.95467452,23.987376,28.076417,0.0057884095,0.0081544047,0.57920707,0.81518045
14,1,0.97427692,-27.278442,-17.266424,0.008131009,-0.0058212278,0.78917081,-0.61417378
15,1,0.99898403,11.51796,-19.666694,0.0099490797,-0.0010078753,0.98473134,-0.17408099
16,1,0.95761294,-23.306173,24.846819,0.0054124943,0.0084086209,0.84489,0.53494008
17,1,0.95978179,-27.536046,23.254141,-0.0093810964,0.0034633843,-0.98305046,0.1833352
18,1,1.0371858,-19.061374,18.49563,-0.003495025,0.0093693543,-0.50244231,0.86461073
19,1,1.0312398,7.6366016,11.631469,-0.0069647917,0.0071757701,-0.62965315,0.77687638
20,1,0.98688408,-0.33871295,-18.789846,-0.0010572239,-0.0099439568,-0.11021656,-0.9939076
21,1,0.9707368,6.4184423,-2.2849484,-0.0085976059,-0.005106973,-0.87340091,-0.4870019
22,1,0.99668659,-14.474503,0.32367359,0.0086822818,-0.0049616512,0.891866,-0.45229971
23,1,1.0146192,-12.54466,28.35193,-0.0088510642,0.0046538869,-0.9097363,0.41518654
24,1,0.97374971,-9.2160303,-23.322941,0.0026137673,-0.0096523686,0.01277661,-0.99991838
25,1,1.0347672,28.221714,6.0551267,0.0063243852,0.0077461056,0.80030421,0.59959417
26,1,1.0330823,-5.7384632,-12.310525,-0.0098849783,0.0015123505,-0.98735252,0.1585402
27,1,1.0278581,14.960835,13.549699,-0.0021833039,-0.0097587491,0.1403541,-0.99010137
28,1,1.0096798,-5.4144552,19.915344,0.0047262751,-0.008812623,0.50592857,-0.86257538
29,1,1.0289109,-6.163951,-22.293699,0.0013756318,-0.0099049299,0.32856771,-0.94448042
30,1,0.95568623,19.21643,-8.3480736,0.0099999897,-1.4378703e-05,0.99999708,0.0024183367
31,1,0.96381024,-8.002547,16.519212,0.0012252689,0.0099246519,0.22639171,0.97403634
32,1,1.0429887,-22.247645,-2.2714096,-0.0044516856,0.0089544679,-0.64439791,0.76469035
33,1,0.98749679,28.495682,2.9972139,0.0078621855,-0.0061794854,0.86079487,-0.50895205
34,1,0.98452572,-4.4138499,12.421609,-0.0080957436,0.0058701734,-0.96826015,0.24994457
35,1,1.0117439,1.902026,-5.0602065,-0.0052269329,0.0085252081,-0.70989107,0.70431149
36,1,0.98950919,-21.104722,-4.9284608,0.0099062903,0.0013658008,0.98802693,0.15428153
