flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.615959,0.78935885,-0.0052321408,0.0085220129,-0.64347363,0.76546828
1,1,1.0424056,-26.365646,-24.880758,0.0048535946,0.008743147,0.56622662,0.82424961
2,1,1.046261,-3.4374749,16.072668,0.002649306,-0.0096426748,0.35145137,-0.93620614
3,1,0.99121082,22.434319,-10.266618,-2.4527614e-05,-0.0099999699,0.41930731,-0.90784436
4,1,1.0084616,-11.191226,19.250153,0.0093151355,0.0036370662,0.88887689,0.45814612
5,1,1.0384703,27.896254,20.806583,0.0090063855,0.0043456898,0.92243302,0.38615713
6,1,1.0069298,-21.83969,13.379571,-0.006453274,-0.0076390611,-0.71225046,-0.70192542
7,1,0.9705324,25.686638,0.99952245,0.0046236502,0.0088668968,0.27349066,0.96187466
8,1,1.0272109,8.5678099,-9.7867345,0.0015593984,-0.0098776655,0.16773846,-0.98583153
9,1,1.0063998,-7.1674448,-7.2841417,0.0024727608,0.0096894507,-0.11467368,0.99340321
10,1,0.97662792,3.6664172,4.1126661,0.0045821907,-0.0088883929,0.33957241,-0.94057991
11,1,0.96098683,17.649235,-22.29277,0.0097353896,0.0022852112,0.95080403,0.30979297
12,1,1.0499565,14.134249,-12.89029,-0.009965138,0.00083428117,-0.96619838,0.25779969
13,1,0.95467452,24.05143,28.099343,0.0099887527,-0.00047415117,0.99932004,-0.036870761
14,1,0.97427692,-27.302134,-17.242287,-0.0070914548,-0.0070506219,-0.51209815,-0.85892694
15,1,0.99898403,11.514636,-19.62767,-0.0069317138,0.0072077281,-0.62893299,0.77745951
16,1,0.95761294,-23.317867,24.84344,0.00024061926,0.0099971047,-0.39178739,0.92005578
17,1,0.95978179,-27.542057,23.214064,-0.0038157605,-0.0092433745,-0.57752938,-0.8163699
18,1,1.0371858,-19.092597,18.466595,-0.0024381195,-0.0096982253,-0.29163345,-0.95653015
19,1,1.0312398,7.5593054,11.672602,-0.0055240167,-0.0083357807,-0.84208099,-0.5393511
20,1,0.98688408,-0.39668634,-18.859256,0.0093973647,0.0034189965,0.86278364,0.50557333
21,1,0.9707368,6.4641994,-2.3159425,0.0093862367,-0.0034494289,0.8928119,-0.4504297
22,1,0.99668659,-14.43448,0.38164538,0.008258856,-0.0056383772,0.92846056,-0.37143101
23,1,1.0146192,-12.557657,28.344449,-0.0095680039,0.0029074563,-0.9111544,0.41206512
24,1,0.97374971,-9.2334357,-23.237376,0.005623642,-0.0082688966,0.71063452,-0.70356136
25,1,1.0347672,28.188927,6.1445749,0.0051007514,0.0086012984,0.74055913,0.67199121
26,1,1.0330823,-5.8125675,-12.309222,0.0061295461,0.0079011812,0.81509063,0.57933347
27,1,1.0278581,14.952118,13.514553,0.0082246596,0.0056881433,0.91965978,0.39271604
28,1,1.0096798,-5.4217894,19.857499,0.0023230973,0.0097264186,0.29197273,0.95642665
29,1,1.0289109,-6.0596086,-22.307144,-0.009492818,0.0031442658,-0.87502762,0.48407299
30,1,0.95568623,19.227018,-8.4540329,0.0028080677,-0.0095976432,-0.066463578,-0.99778885
31,1,0.96381024,-8.0173412,16.515033,-0.00072706617,-0.0099735337,0.17246509,-0.98501563
32,1,1.0429887,-22.316953,-2.295796,-0.0098181433,-0.0018984367,-0.97148917,-0.23708395
33,1,0.98749679,28.529396,2.9755892,-0.0066716056,-0.0074491394,-0.66812295,-0.74405089
34,1,0.98452572,-4.4077742,12.423096,-0.00018618004,-0.0099982667,-0.12674367,-0.9919355
35,1,1.0117439,1.907818,-5.0831283,-0.009985605,-0.00053637049,-0.98881035,-0.14917808
36,1,0.98950919,-21.097425,-4.8755536,0.0037707629,-0.009261822,0.43014017,-0.90276212
37,1,1.0185412,-13.558559,27.92156,0.0091397613,0.0040576796,0.70488336,0.70932324
38,1,1.0340315,-18.320713,15.198108,0.0073147241,-0.0068187104,0.69579921,-0.71823636
39,1,1.0167617,16.216329,-2.7622914,-0.0052222871,0.0085280547,-0.40190261,0.91568242
40,1,1.0037249,-22.7163,-2.2876524,-0.0099654243,0.00083085393,-0.99403134,0.10909485
41,1,0.95783876,19.271889,-21.37262,-0.0047771616,0.0087851424,-0.47217714,0.88150369
42,1,0.98733083,1.6857118,6.9281126,0.0094730722,0.0032032644,0.91793142,0.3967391
43,1,0.98721556,-12.586898,20.995613,0.00040944833,-0.0099916141,0.12137478,-0.99260675
44,1,0.98280644,-16.363899,19.248654,-0.0099167634,0.001287557,-0.94573092,0.3249508
45,1,0.98398841,2.6220615,6.2713358,-0.0099014317,0.0014005891,-0.99156677,-0.12959684
