flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,22.568623,0.82811589,0.0034430108,0.0093885929,0.27246693,0.96216515
1,1,1.0424056,-26.423956,-24.865639,-0.0096797396,-0.0025105063,-0.92334766,-0.38396498
2,1,1.046261,-3.5243904,16.074965,0.00058303227,0.0099829892,-0.08107844,0.99670772
3,1,0.99121082,22.378372,-10.182839,0.0093837014,0.00345632,0.94957338,0.3135449
4,1,1.0084616,-11.034699,19.186971,-0.0026966476,-0.0096295427,-0.64752911,-0.76204072
5,1,1.0384703,27.903539,20.87361,0.0036772634,-0.0092993405,0.46214098,-0.88680647
6,1,1.0069298,-21.840911,13.341866,0.0078866993,0.0061481684,0.82946606,0.55855712
7,1,0.9705324,25.723572,0.97740739,-0.0072298158,-0.006908673,-0.87892983,-0.47695111
8,1,1.0272109,8.4945183,-9.7537227,-0.00048134867,0.0099884085,0.055728119,0.99844598
9,1,1.0063998,-7.1745707,-7.2648284,0.0087501355,0.0048409842,0.62907819,0.77734203
10,1,0.97662792,3.7077558,4.1812797,0.0013166081,0.0099129483,0.11386519,0.99349621
11,1,0.96098683,17.59427,-22.298488,0.0091159954,-0.004110794,0.81130777,-0.58461927
12,1,1.0499565,14.131992,-12.917337,0.0085208162,0.0052340894,0.74584252,0.66612231
13,1,0.95467452,24.004902,28.062808,-0.0048421579,-0.0087494861,-0.4950368,-0.86887201
14,1,0.97427692,-27.291265,-17.238181,-0.0046581134,0.0088488406,-0.35964389,0.93308964
15,1,0.99898403,11.519239,-19.626526,-0.0071564195,0.0069846732,-0.54559787,0.83804711
16,1,0.95761294,-23.305692,24.813393,-0.0057809343,0.0081597058,-0.65944672,0.75175131
17,1,0.95978179,-27.529582,23.239413,0.0097361685,0.0022818901,0.99959843,-0.02833695
18,1,1.0371858,-19.14175,18.467482,-0.0085429063,0.0051979565,-0.97645097,0.21573942
19,1,1.0312398,7.6659358,11.666352,-0.009966266,0.00082069611,-0.96362462,-0.2672594
20,1,0.98688408,-0.41478225,-18.767195,0.0075510051,0.0065560905,0.86647738,0.49921633
21,1,0.9707368,6.4211,-2.2748263,-0.0011567346,0.0099328729,0.18686897,0.98238485
22,1,0.99668659,-14.482574,0.42304026,-0.0031239129,-0.0094995351,-0.25095175,-0.9679996
