flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.90365,11.085254,0.43426535,-0.0083282041,0.0055354328,-0.97010473,0.24268666
1,1,1.1272169,-12.910631,-12.116435,0.0056177601,-0.0082728938,0.87324167,-0.48728737
2,1,1.1387831,-1.7034403,7.934446,0.0096910421,-0.0024665163,0.98991388,-0.14167046
3,1,0.97363246,11.051529,-5.0205552,0.0031251529,-0.0094991273,0.39026478,-0.92070267
4,1,1.0253849,-5.4142462,9.4226395,-0.0018143745,-0.0098340249,0.010029425,-0.9999497
5,1,1.1154108,13.855045,10.276087,-0.0099356563,-0.0011325783,-0.95674168,-0.29093875
6,1,1.0207894,-10.712216,6.6104281,-0.0075150412,-0.006597284,-0.73618431,-0.6767811
7,1,0.9115972,12.684708,0.34977408,-0.0095457183,-0.002979809,-0.89951614,-0.43688753
8,1,1.0816327,4.159099,-4.7667494,-0.0088971328,0.0045651975,-0.79605883,0.60521925
9,1,1.0191993,-3.5288541,-3.5401961,0.0099452283,0.0010451956,0.99902671,-0.04410932
10,1,0.92988376,1.752124,2.0782147,-0.008794937,-0.0047591052,-0.7550461,-0.65567171
11,1,0.8829605,8.6906406,-10.940736,-0.0013265751,0.0099116194,-0.22525537,0.97429976
12,1,1.1498694,6.8760598,-6.3890133,-0.0026895954,-0.0096315148,-0.26456133,-0.96436886
13,1,0.86402355,11.833156,13.793822,-0.0062428714,-0.0078119496,-0.56844137,-0.82272378
14,1,0.92283075,-13.379987,-8.5256692,-0.0095514935,-0.002961245,-0.99999032,0.0043999383
15,1,0.99695209,5.6438217,-9.6369169,-0.00036717269,0.0099932569,0.064697181,0.99790494
16,1,0.87283883,-11.383031,12.164347,-0.0099937742,-0.00035281284,-0.95895017,-0.28357463
17,1,0.87934537,-13.63236,11.433597,-0.0094036087,-0.0034017852,-0.97373535,-0.22768283
18,1,1.1115574,-9.5060767,9.0870761,-0.0091579534,0.0040164523,-0.98065268,0.19575577
19,1,1.0937195,3.8021957,5.7340773,0.0023948187,0.0097090084,0.051261079,0.99868529
