flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.90365,11.026148,0.40249511,0.0028644013,0.0095809814,0.3461616,0.9381749
1,1,1.1272169,-12.958355,-12.101069,-0.0099030123,-0.0013893696,-0.95195997,-0.30622249
2,1,1.1387831,-1.740833,7.9636074,0.0052395897,-0.008517435,0.57904075,-0.8152986
3,1,0.97363246,11.030254,-4.9812877,0.0025376523,-0.0096726584,0.40997503,-0.91209675
4,1,1.0253849,-5.416635,9.4719731,-0.0098107025,-0.0019365219,-0.99295129,-0.11852317
5,1,1.1154108,13.723239,10.304721,0.004743068,0.0088035962,0.083778809,0.99648438
6,1,1.0207894,-10.775309,6.582533,0.0079097358,-0.006118503,0.85486103,-0.51885702
7,1,0.9115972,12.656266,0.39801743,0.0067974864,-0.0073344514,0.63059305,-0.77611366
8,1,1.0816327,4.1760738,-4.7968424,-0.0072465174,-0.0068911527,-0.56655036,-0.82402712
9,1,1.0191993,-3.5314583,-3.5944462,0.0098872545,-0.0014973971,0.97909823,-0.20338793
10,1,0.92988376,1.7773269,2.0394826,0.0081840627,0.0057464004,0.93813179,0.34627841
11,1,0.8829605,8.6743034,-10.93469,-0.0030486409,-0.0095239587,-0.40801881,-0.91297352
12,1,1.1498694,6.9280741,-6.3459305,0.009595353,0.0028158838,0.99291436,0.11883213
13,1,0.86402355,11.813541,13.774724,-0.0071473103,0.0069939943,-0.77893834,0.62710052
14,1,0.92283075,-13.376071,-8.5131111,-0.0099841161,-0.00056340583,-0.99999223,-0.003942709
15,1,0.99695209,5.634506,-9.6781316,0.0074780948,-0.0066391338,0.64563093,-0.76364959
16,1,0.87283883,-11.428477,12.20892,0.0052028469,0.0085399288,0.55333996,0.83295552
17,1,0.87934537,-13.547091,11.478502,-0.00083341252,0.0099652107,0.069784256,0.99756211
18,1,1.1115574,-9.4633915,9.0561612,0.0012848665,0.0099171124,0.20114104,0.97956229
19,1,1.0937195,3.7944898,5.7572609,-0.0037908658,0.0092536121,-0.40806926,0.91295097
