flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.90365,11.092717,0.38311979,-0.00033357537,0.0099944348,0.035935163,0.99935412
1,1,1.1272169,-12.95574,-12.208267,-0.0096202267,0.0027296956,-0.96561984,0.25995832
2,1,1.1387831,-1.7170466,7.9439206,-0.003186107,0.0094788566,-0.52932594,0.84841856
3,1,0.97363246,11.004655,-4.9899211,0.0064778046,0.0076182707,0.63253403,0.77453257
4,1,1.0253849,-5.4053317,9.4300968,0.0072219616,0.006916883,0.90779228,0.41942005
5,1,1.1154108,13.696807,10.274043,0.0099487601,0.0010110253,0.99880834,-0.04880469
6,1,1.0207894,-10.771095,6.5668818,-0.0085424019,0.0051987854,-0.80857898,0.58838765
7,1,0.9115972,12.631459,0.4445748,0.0099974967,0.00022374252,0.99158551,-0.1294534
8,1,1.0816327,4.1905155,-4.795344,-0.0016562461,-0.0098618887,-0.11840366,-0.99296555
9,1,1.0191993,-3.5087238,-3.5922584,0.0056621417,-0.0082425816,0.7244126,-0.68936665
10,1,0.92988376,1.8088043,2.063747,0.0018683573,0.0098239117,0.32087551,0.94712138
11,1,0.8829605,8.6417946,-10.961578,-0.0088841439,-0.0045904234,-0.70223105,-0.71194912
12,1,1.1498694,6.9171307,-6.3469259,0.0081579245,-0.0057834477,0.90964196,-0.4153932
13,1,0.86402355,11.834277,13.816426,-0.0005299993,0.0099859452,-0.22359558,0.97468201
14,1,0.92283075,-13.416215,-8.4929002,-0.00024298922,-0.0099970474,-0.19171554,-0.98145053
15,1,0.99695209,5.6651232,-9.6712583,0.0071176789,-0.0070241474,0.72513219,-0.6886097
16,1,0.87283883,-11.456027,12.18553,0.0093336183,0.0035893689,0.97655847,0.21525232
17,1,0.87934537,-13.563892,11.463704,0.0017527087,0.0098452025,0.016497497,0.99986391
18,1,1.1115574,-9.4397509,9.0927529,0.0098271128,-0.0018514464,0.97816022,-0.20785232
19,1,1.0937195,3.7828161,5.7251608,-0.0078183407,0.0062348656,-0.70088994,0.71326943
