flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.90365,11.075551,0.43531038,0.008791797,0.0047649035,0.79734867,0.60351893
1,1,1.1272169,-12.954769,-12.112895,0.0091703957,-0.0039879622,0.97853361,-0.20608732
2,1,1.1387831,-1.7087465,7.9459418,0.0035820826,0.0093364171,0.35031921,0.93663037
3,1,0.97363246,11.005959,-5.023397,-0.0021298215,-0.0097705609,-0.19953775,-0.97989014
4,1,1.0253849,-5.4026177,9.4136884,0.0097271155,-0.0023201778,0.9966766,-0.081460153
5,1,1.1154108,13.805887,10.281753,0.0099988496,0.00015167927,0.99569339,-0.092707495
6,1,1.0207894,-10.721422,6.6091103,-0.0056533109,0.0082486409,-0.63566601,0.7719642
7,1,0.9115972,12.683484,0.38237457,0.0042453455,-0.0090541174,0.72207371,-0.69181613
8,1,1.0816327,4.159831,-4.7926172,-0.0098842415,0.0015171584,-0.98996883,-0.14128591
9,1,1.0191993,-3.5129885,-3.5475244,0.0096913618,-0.0024652598,0.90429386,-0.42691055
10,1,0.92988376,1.729882,2.0551778,0.0099482834,0.0010157054,0.99252258,0.12206118
11,1,0.8829605,8.7134096,-10.941167,0.0094921379,0.0031463182,0.88051329,0.47402147
12,1,1.1498694,6.8844939,-6.3866058,0.0069050326,-0.0072332928,0.57285353,-0.81965775
13,1,0.86402355,11.830042,13.822445,-0.009948866,0.0010099831,-0.92763691,0.37348329
14,1,0.92283075,-13.382607,-8.5148605,0.0064790236,0.0076172339,0.52545687,0.85082024
15,1,0.99695209,5.5965281,-9.6193821,-0.0074886885,0.0066271823,-0.81743203,0.57602507
16,1,0.87283883,-11.384203,12.168716,0.0068955553,-0.0072423282,0.88501091,-0.46557028
17,1,0.87934537,-13.58633,11.481952,-0.0095965048,-0.0028119558,-0.91320403,-0.40750263
18,1,1.1115574,-9.4979043,9.0823315,-0.0092199266,0.0038720735,-0.80397783,0.59465928
19,1,1.0937195,3.8109812,5.7674753,-0.0099168305,0.0012870407,-0.92411753,0.38210834
