flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.90365,11.075457,0.44687817,0.0099295164,-0.0011852021,0.96005764,-0.2798023
1,1,1.1272169,-12.948734,-12.121681,-0.00062121433,-0.009980686,-0.022677589,-0.99974283
2,1,1.1387831,-1.7008537,7.9450044,-0.0060867601,-0.0079341888,-0.6635614,-0.74812183
3,1,0.97363246,11.025405,-5.0379155,0.0088496827,-0.0046565132,0.97725118,-0.2120852
4,1,1.0253849,-5.3999412,9.4136437,0.0099419603,-0.0010758373,0.97586762,-0.21836296
5,1,1.1154108,13.822414,10.282865,0.0091714662,-0.0039854996,0.97336616,-0.22925602
6,1,1.0207894,-10.705007,6.6153229,-0.0053539185,-0.0084460379,-0.3430183,-0.93932872
7,1,0.9115972,12.693521,0.36635444,-0.0071614592,-0.0069795059,-0.52190103,-0.85300605
8,1,1.0816327,4.1646434,-4.769981,0.0092532177,0.0037918284,0.99260681,0.12137432
9,1,1.0191993,-3.5189562,-3.5676605,0.0076200229,-0.0064757433,0.88370517,-0.46804398
10,1,0.92988376,1.755704,2.0680379,0.0099933224,0.00036538537,0.99823167,-0.059443552
11,1,0.8829605,8.6996156,-10.957132,-0.0098029531,0.0019753762,-0.99001388,0.1409699
12,1,1.1498694,6.869365,-6.3813819,0.0021304615,0.0097704214,-0.20539575,0.978679
13,1,0.86402355,11.823922,13.8061,0.00024749792,-0.0099969368,0.22829177,-0.97359276
14,1,0.92283075,-13.384384,-8.5211025,-0.0054973993,-0.0083533586,-0.49131652,-0.8709811
15,1,0.99695209,5.6183607,-9.6203447,0.0090084096,-0.0043414925,0.97568023,-0.21919875
16,1,0.87283883,-11.402302,12.151723,-0.0022680375,-0.0097394048,-0.30231455,-0.95320822
17,1,0.87934537,-13.611791,11.475231,-0.0060130461,-0.0079901988,-0.3995555,-0.91670901
18,1,1.1115574,-9.4808782,9.0793496,-0.0098078184,0.0019510762,-0.99805941,0.062268896
19,1,1.0937195,3.8203824,5.7599937,-0.0048757898,-0.0087307888,-0.17992325,-0.98368065
