flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,2.2416456,0.073526752,0.028386465,0.092385556,-0.59833972,0.80124253
1,1,1.0424056,-5.2952151,-4.3105939,-0.022833905,-0.060813748,-0.33012039,-0.94393884
2,1,1.046261,-1.1626936,1.4045813,-0.02478817,-0.030881284,0.61197936,-0.79087374
3,1,0.99121082,4.4440216,-2.0566419,0.0034301098,0.047044876,0.98523915,-0.17118356
4,1,1.0084616,-0.15129269,5.4794419,0.14473677,0.052660627,-0.99473593,0.10247158
5,1,1.0384703,5.1325743,2.2104551,0.040514721,-0.0011567572,0.81631767,-0.57760321
6,1,1.0069298,-3.1240845,0.47439661,0.0040695543,-0.0096274804,0.18707567,0.98234551
7,1,0.9705324,6.1065121,0.45551655,0.05163797,0.0054289228,0.97318144,0.23003887
8,1,1.0272109,0.35219582,-1.4804915,-0.0044950281,-0.0041668101,0.14054827,-0.99007383
9,1,1.0063998,-1.1638782,-2.606735,0.014152332,-0.0010495039,0.82243367,0.56886101
10,1,0.97662792,0.44408059,0.42550803,-0.0032880552,-0.0094652361,0.13614728,-0.99068861
11,1,0.96098683,3.1501385,-3.3883311,0.031321478,-0.060448746,-0.74374931,-0.66845865
12,1,1.0499565,2.2623684,-1.8296021,0.022920528,0.040648646,-0.58361396,-0.81203125
13,1,0.95467452,3.3086383,4.7973774,0.0087202145,0.0048946767,0.89683777,0.4423596
14,1,0.97427692,-6.2921199,-1.1016407,-0.063639527,0.047350602,-0.99784,0.065691153
15,1,0.99898403,1.0179471,-3.6341378,-0.0051300775,-0.0085838398,-0.39084103,-0.9204582
16,1,0.95761294,-3.712194,4.1532371,-0.048722807,0.030103843,-0.85135194,-0.52459497
17,1,0.95978179,-5.5303124,3.8862064,-0.089021476,-0.0089998652,-0.92344753,0.38372471
18,1,1.0371858,-4.0754195,2.2475974,-0.03439801,-0.021283565,-0.49206201,-0.87056015
19,1,1.0312398,1.2094246,2.2313287,-0.0036806046,0.019722413,-0.73521234,0.67783686
20,1,0.99929568,-1.4437273,-0.59022105,-0.019803718,-0.029834434,-0.99746706,0.071129882
21,1,1.0109345,-5.6875645,1.0767118,-0.054957132,-0.030654134,-0.95413461,0.29937794
22,1,0.97558456,-3.7972313,-5.649001,-0.034538266,-0.10736858,0.34244693,-0.93953717
23,1,0.97894475,3.1544708,2.0531404,0.029845104,-0.0068032287,0.95845045,-0.28525907
24,1,0.98438329,-1.8427394,-4.3580457,0.22680496,-0.32452987,0.7788847,-0.62716715
25,1,1.0478007,6.2269239,-1.6027632,-0.050962422,-0.15902047,-0.99988859,-0.014926946
26,1,0.99029578,5.1776367,4.2405506,-0.009942404,0.0010717291,-0.98134961,-0.19223146
27,1,1.0255129,-3.0239048,-2.0241804,0.0083786908,0.13917661,-0.93747347,0.34805674
28,1,0.99093793,-2.2317712,2.9560952,-0.041873938,0.002953312,-0.99958312,-0.028872015
29,1,0.98945497,-0.32886362,3.4550077,-0.029816744,0.027837214,-0.082708024,-0.99657382
30,1,1.0324303,4.1503427,0.31283033,0.043582836,-0.0070201775,0.50644653,-0.86227137
31,1,0.98641961,-4.9024952,-2.3800124,-0.02686303,-0.018041022,0.45335514,-0.89132997
32,1,0.96224107,-3.4840371,6.0379411,-0.063516256,0.05961565,-0.63837759,-0.76972336
33,1,1.0482294,-1.9427564,4.8638428,0.015256755,0.058112846,0.26214855,0.96502753
34,1,0.99256675,3.1528351,-5.1418017,0.0018497615,-0.19150466,0.097051889,0.99527932
35,1,1.0031285,-2.9765537,-3.9613217,-0.45638534,0.13438754,0.23364868,-0.97232109
36,1,0.96424345,-1.8331453,-4.2148113,0.23296902,0.06654091,-0.99123288,-0.13212634
37,1,0.97698043,6.2962984,-1.4846545,0.12226593,0.17431354,0.83046962,-0.55706392
