flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,3.4425652,0.11896817,-0.00033357537,0.0099944348,0.035935163,0.99935412
1,1,1.0424056,-4.0208133,-3.7887536,-0.0096202267,0.0027296956,-0.96561984,0.25995832
2,1,1.046261,-0.53289851,2.46542,-0.003186107,0.0094788566,-0.52932594,0.84841856
3,1,0.99121082,3.4152825,-1.5485437,0.0064778046,0.0076182707,0.63253403,0.77453257
4,1,1.0084616,-1.6774669,2.9266295,0.0072219616,0.006916883,0.90779228,0.41942005
5,1,1.0384703,4.2508018,3.1885031,0.0099487601,0.0010110253,0.99880834,-0.04880469
6,1,1.0069298,-3.3428126,2.0380337,-0.0085424019,0.0051987854,-0.80857898,0.58838765
7,1,0.9705324,3.9201769,0.13797303,0.0099974967,0.00022374252,0.99158551,-0.1294534
8,1,1.0272109,1.3004934,-1.4882782,-0.0016562461,-0.0098618887,-0.11840366,-0.99296555
9,1,1.0063998,-1.0888752,-1.1148957,0.0056621417,-0.0082425816,0.7244126,-0.68936665
10,1,0.97662792,0.56136596,0.64054095,0.0018683573,0.0098239117,0.32087551,0.94712138
11,1,0.96098683,2.681875,-3.4019008,-0.0088841439,-0.0045904234,-0.70223105,-0.71194912
12,1,1.0499565,2.146752,-1.9697755,0.0081579245,-0.0057834477,0.90964196,-0.4153932
13,1,0.95467452,3.6727031,4.2879253,-0.0005299993,0.0099859452,-0.22359558,0.97468201
14,1,0.97427692,-4.1636545,-2.6357966,-0.00024298922,-0.0099970474,-0.19171554,-0.98145053
15,1,0.99898403,1.7581908,-3.0014734,0.0071176789,-0.0070241474,0.72513219,-0.6886097
16,1,0.95761294,-3.5552543,3.781741,0.0093336183,0.0035893689,0.97655847,0.21525232
17,1,0.95978179,-4.2094718,3.5577691,0.0017527087,0.0098452025,0.016497497,0.99986391
18,1,1.0371858,-2.9295101,2.821876,0.0098271128,-0.0018514464,0.97816022,-0.20785232
19,1,1.0312398,1.1739235,1.776817,-0.0078183407,0.0062348656,-0.70088994,0.71326943
