flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,2.2270776,0.46280281,-0.028620934,-0.0088588087,-0.87612336,0.48208699
1,1,1.0424056,-5.4688081,-6.4942238,0.005728206,0.06833872,0.94937792,-0.31413622
2,1,1.046261,-0.5711421,2.0482729,-0.0057230193,-0.0063832891,0.11371412,-0.99351351
3,1,0.99121082,7.0890888,-4.6998383,-0.013592613,-0.032783782,-0.93249046,-0.3611946
4,1,1.0084616,0.48767978,7.7676539,-0.0012737725,0.013228826,-0.50774518,-0.8615073
5,1,1.0384703,5.1118957,2.1055115,-0.039031364,0.020352409,-0.93847062,0.34535908
6,1,1.0069298,-3.2346141,1.4344178,-0.0065763797,0.0013365415,-0.29152748,-0.95656245
7,1,0.9705324,6.3575721,0.54823967,0.0026772883,0.023130266,0.9733675,0.22925031
8,1,1.0272109,0.46330889,-2.9594811,-0.016017656,-0.019133554,0.99413017,-0.1081906
9,1,1.0063998,-2.4584788,-1.410854,-0.0036376938,0.0060632044,0.62658923,0.77934969
10,1,0.97662792,0.35685025,0.38137193,-0.013656002,-0.0054086087,-0.60591111,0.79553236
11,1,0.96098683,2.3206554,-2.9267441,-0.025276161,0.018131282,-0.54187409,0.84045968
12,1,1.0499565,3.2282671,-1.2044878,-0.0032137387,0.0079977883,-0.95512555,0.29620124
13,1,0.95467452,3.7017088,5.6173009,0.00054129611,0.022795175,-0.59964105,0.80026909
14,1,0.97427692,-9.7840281,-1.6596066,-0.02230355,0.03083537,0.99397852,-0.10957505
15,1,0.99898403,1.13346,-4.7860388,0.0055728715,-0.007020538,0.99242186,0.1228774
16,1,0.95761294,-4.7329387,5.5779324,0.00028392062,0.0075197568,0.99737837,-0.072362916
17,1,0.95978179,-5.8440642,4.124611,-0.00083523794,0.0046006848,0.87616712,0.48200745
18,1,1.0371858,-5.0968601,2.2543252,-0.0054971401,-0.020023947,-0.30089849,-0.95365618
19,1,1.0312398,1.3835516,2.5141496,-0.017987849,0.031011089,-0.75575912,0.65484971
20,1,0.99929568,-1.6009346,0.34452058,-0.0072136343,-0.0066974155,-0.29264459,-0.95622128
21,1,1.0109345,-6.2069806,-1.008159,-0.015406307,-0.0010502203,-0.85095123,-0.5252447
22,1,0.97558456,-3.5355773,-6.9296552,0.011980044,0.011793256,0.96534251,-0.26098627
23,1,0.97894475,3.2417502,1.9913034,-0.029533793,-0.010989911,-0.6902202,-0.72359939
24,1,0.98438329,-2.3543072,-8.4645738,0.033637805,0.0026601502,0.76970802,-0.63839608
25,1,1.0478007,10.172045,-7.1550877,0.024380552,-0.068583488,0.77860055,0.62751986
26,1,0.99029578,3.0724406,3.8412966,0.0089986466,0.015003404,-0.76740676,0.64116056
27,1,1.0255129,-4.3571036,-1.6219452,-0.015445069,0.018139435,-0.88372068,-0.46801471
28,1,0.99093793,-3.9378155,3.8803445,-0.013950202,0.0074021731,0.40164195,0.91579678
29,1,0.98945497,-0.48501342,4.0114782,0.0060917876,0.0083268206,-0.80881132,0.58806823
30,1,1.0324303,4.3312503,0.36698812,0.020185982,0.0016422113,0.9464763,-0.32277332
31,1,0.98641961,-5.6488147,-3.0508886,0.01667799,-0.016061541,0.58075418,-0.81407898
32,1,0.96224107,-3.3264749,8.4147937,-0.030767252,0.028131178,-0.94075348,-0.33909126
33,1,1.0482294,-2.1051753,5.1041051,0.0071001737,0.011998114,0.87653207,0.48134347
34,1,0.99256675,3.0321809,-4.6662414,0.0059213146,0.021218791,0.11440072,0.99343469
35,1,1.0031285,-4.5886882,-4.7002773,0.016732793,-0.011748523,0.70434877,-0.70985408
36,1,0.96424345,-1.6301292,-6.6924733,0.013140008,0.0047671626,0.91233085,-0.40945381
37,1,0.97698043,8.3630831,0.010407721,0.034359292,-0.076572101,-0.99579219,-0.091640162
38,1,0.96894309,-7.4472604,-2.4617385,0.012005779,-0.011421993,0.25979786,0.96566302
39,1,1.0273204,0.21063553,9.7759664,-0.0063928818,0.017011846,-0.99844903,0.055673465
40,1,0.96148565,1.3280677,-1.2267328,-0.015866712,-0.011208976,-0.74518232,0.66686079
41,1,1.0327102,-10.385604,1.3128028,0.042229247,-0.29831363,0.95288683,-0.30332606
42,1,1.002963,-12.907998,-7.9670034,-0.020847211,0.016939038,0.61508961,0.78845721
43,1,0.97858446,5.3314686,8.7258479,-0.060444783,0.024258185,-0.9632075,-0.26875884
44,1,0.97221952,1.3992667,-8.0073617,0.0050602073,-0.0168307,-0.84503609,0.53470927
45,1,1.0045517,5.3295155,-1.3108309,-0.039895253,-0.035774513,-0.731751,-0.68157206
46,1,0.967105,6.6969835,2.842687,-0.0070526145,-0.00032562652,-0.049662548,-0.99876605
47,1,1.0193432,-8.4182171,1.2227701,0.02412439,0.0015414267,0.60887451,-0.79326656
48,1,1.0427845,5.0271647,4.1388162,0.010221057,0.028723298,0.98727933,0.15899539
49,1,0.98195064,-0.55698066,-1.3014564,-0.0041839529,-0.014284775,0.32813333,-0.94463142
50,1,0.96729188,2.688659,-6.5830841,0.0093764698,0.011980785,0.38999636,0.9208164
51,1,1.0073164,9.8555687,-1.0741246,0.059125786,-0.0075205007,-0.99168248,0.12870845
52,1,0.96008403,6.8814642,4.7063957,0.021338617,-0.005537188,0.50870762,-0.86093935
53,1,0.98341422,-8.1344144,-0.68394515,-0.010892963,-0.01340883,-0.16407693,-0.98644755
54,1,0.99866684,-2.7296303,-5.145498,0.013038016,0.014778406,-0.97957569,0.20107579
55,1,1.0051716,8.270264,1.6777267,-0.091323321,-0.081374229,0.99929994,0.03741166
56,1,0.98738085,0.26688654,-6.4781908,0.0099427362,-0.01029971,-0.24684203,-0.96905573
57,1,1.0289861,6.324596,-6.4958627,0.0070023711,-0.018657428,0.56814642,0.82292749
58,1,0.95418023,7.164762,-1.1559558,-0.053379778,-0.0032822994,-0.97959519,-0.20098074
59,1,0.99040605,1.3271146,4.5221678,0.00054323026,0.025682794,-0.9275192,0.37377551
60,1,0.97943613,9.0106924,9.4207267,-0.04697734,0.15190143,0.85472927,0.51907405
61,1,0.95792436,-0.014639382,5.8827106,-0.020426548,0.0095821758,-0.73547565,-0.67755115
62,1,0.98252151,-1.4208522,-3.0593228,-0.025975831,-0.0092707901,-0.96581851,-0.25921921
63,1,0.9755206,-4.9920508,7.4699638,-0.018629064,0.0069883317,-0.28341054,0.95899868
64,1,0.97317022,10.778936,4.8541021,0.052286198,-0.02052415,0.99949291,0.031842109
65,1,1.0320983,8.9005021,-4.3258568,0.006041893,0.013651482,-0.67908441,0.73406019
66,1,0.95074393,4.6275645,-5.5252484,-0.0079245186,-0.028049108,-0.19670789,-0.98046214
67,1,0.96251871,-4.7325625,0.27057433,-0.02453793,0.019059118,-0.94918796,0.31470974
