flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,2.7757264,0.10729059,-0.0090823742,-0.041075764,-0.65757429,-0.75338971
1,1,1.0424056,-4.9965362,-4.0013954,-0.11683006,0.0625154,0.93365125,0.3581834
2,1,1.046261,-0.75576655,2.3141876,-0.13312712,-0.041563203,0.74617362,-0.66575141
3,1,0.99121082,4.5080287,-1.6735575,-0.16816783,-0.072868267,-0.66984804,0.74249822
4,1,1.0084616,-1.4386116,4.1982733,-0.0094102212,0.044174841,-0.95958963,0.28140317
5,1,1.0384703,4.586363,2.9432817,0.10429063,0.066051565,-0.96672565,0.2558154
6,1,1.0069298,-3.1183502,0.67165402,-0.014425807,-0.00048109246,-0.98815015,-0.15349033
7,1,0.9705324,4.704596,0.34537553,-0.0026147781,0.028522022,-0.092185153,0.99574188
8,1,1.0272109,0.54601902,-1.5452054,-0.016494113,-0.035588394,0.042127168,-0.99911226
9,1,1.0063998,-1.3379212,-2.2788133,-0.019928773,-0.017064941,-0.94380434,0.33050471
10,1,0.97662792,0.41354638,0.40149518,0.016087706,-0.0039829766,0.98468405,-0.17434829
11,1,0.96098683,3.1332591,-3.8168081,0.012388245,-0.0066738413,0.99582934,0.091235529
12,1,1.0499565,2.5658789,-1.8974003,-0.0055515526,-0.010719729,0.07367988,-0.99728194
13,1,0.95467452,3.5361459,4.6535464,0.0079023566,0.0061280306,0.71094887,0.7032437
14,1,0.97427692,-4.186649,-2.1496988,-0.0093674086,-0.0035002365,-0.96976972,-0.24402192
15,1,0.99898403,1.1411517,-3.4620356,0.0081739101,-0.02792322,0.38436655,-0.92318056
16,1,0.95761294,-3.318317,4.7076265,-0.026488839,0.00092437494,-0.81848391,-0.57452945
17,1,0.95978179,-4.8799469,3.5902709,-0.0083650815,-0.00091382386,-0.79124817,-0.61149517
18,1,1.0371858,-2.9554277,2.74783,-0.0042362759,-0.010705787,-0.33493913,-0.94223977
19,1,1.0312398,1.1585521,2.1855855,-0.017578114,0.084527814,0.74004692,0.67255524
20,1,0.99929568,-1.3931335,-0.2902617,-0.017263558,-0.022391906,-0.50275235,-0.86443049
21,1,1.0109345,-4.868753,1.6243392,-0.01427816,0.013742055,0.87616592,0.48200963
22,1,0.97558456,-3.3601741,-4.7718847,-0.24883458,-0.39004564,0.088960466,-0.99603516
23,1,0.97894475,2.9460392,2.0113116,0.11355631,-0.05059925,0.99837988,-0.05689997
24,1,0.98438329,-2.7169901,-4.2191264,0.38444328,0.31890645,0.99003868,-0.14079561
25,1,1.0478007,4.6441569,-1.6139224,0.19385315,0.055476834,0.50353699,-0.86397367
26,1,0.99029578,4.5870723,2.9441125,0,0,-0.25185958,0.96776379
27,1,1.0255129,-4.1861711,-2.1489202,0,0,-0.12286133,-0.99242385
28,1,0.99093793,-2.9547983,2.7484267,0,0,0.52180441,-0.85306515
