flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,2.4311123,0.39397106,-0.019250428,0.0060364456,0.99838747,0.05676668
1,1,1.0424056,-4.9832556,-4.5450656,-0.024633022,-0.0027887496,-0.78476682,0.61979112
2,1,1.046261,-1.1405221,1.6098928,-0.013426466,0.0096329616,-0.68210249,-0.73125659
3,1,0.99121082,4.6018292,-2.5088625,0.069707713,-0.28946812,-0.99888745,-0.047157739
4,1,1.0084616,1.0372717,5.1042557,-0.077254806,-0.029677588,-0.42439656,-0.90547643
5,1,1.0384703,5.2093456,2.2483757,0.010338018,-0.081102295,0.37308494,-0.92779719
6,1,1.0069298,-3.6024673,0.44971764,0.0005937643,0.014370208,-0.84960204,0.52742428
7,1,0.9705324,6.3978416,0.76322909,0.056913986,-0.04522509,0.0097647897,0.99995232
8,1,1.0272109,-0.25556179,-1.434238,0.019623828,-0.19735483,-0.65885385,-0.75227096
9,1,1.0063998,-1.6098851,-2.5529777,-0.031502628,-0.039224961,0.79014005,-0.61292635
10,1,0.97662792,0.5021281,0.54906918,-0.015386394,0.029126125,-0.99526195,0.097229853
11,1,0.96098683,3.3680003,-3.5707437,-0.20613008,-0.016011477,0.97582566,0.2185504
12,1,1.0499565,2.9197989,-1.7207421,0.063614706,0.098102743,0.19195158,0.9814044
13,1,0.95467452,2.8992885,5.031327,-0.057615655,0.15197314,0.92818244,0.37212545
14,1,0.97427692,-6.7606854,-1.5662605,-0.014076635,-0.0084707068,0.91412967,-0.40542193
15,1,0.99898403,1.0612541,-3.6399154,-0.00052368244,-0.0099862784,-0.15992487,-0.98712919
16,1,0.95761294,-3.8823009,4.3340055,-0.00091945395,0.014323564,-0.31186102,-0.95012773
17,1,0.95978179,-5.7797732,4.1141927,0.0014065469,0.051317612,-0.2977858,0.95463271
18,1,1.0371858,-4.139681,2.3798994,-0.0077623573,0.0032081058,0.99433782,-0.10626526
19,1,1.0312398,1.2231203,2.3919342,-0.0043741501,0.020418196,-0.82631289,-0.56321134
20,1,0.99929568,-1.7820775,-0.29548973,-0.026349186,0.026251639,0.60438206,-0.79669462
21,1,1.0109345,-5.4760315,-0.11070614,0.41638395,-0.28458892,0.74847792,0.66315972
22,1,0.97558456,-3.6898722,-6.1118255,-0.0061018946,0.0097786571,-0.31854514,0.94790769
23,1,0.97894475,3.2086153,2.155946,-0.0189078,-0.0045884053,-0.95371659,0.30070694
24,1,0.98438329,-1.7369103,-6.2326392,-0.011206245,-0.016216303,-0.98862528,-0.15039968
25,1,1.0478007,6.4586233,-3.0010998,0.12226394,-0.025367429,0.94028917,0.34037667
26,1,0.99029578,4.1471172,3.8537437,-0.23241629,-0.089710754,0.24592992,0.96928761
27,1,1.0255129,-3.3345479,-1.5419366,-0.009948229,0.0059442276,-0.93520927,0.35409549
28,1,0.99093793,-2.3125149,3.1932108,-0.0074623791,0.01911458,0.81256544,0.58286997
29,1,0.98945497,-0.37569698,3.6179471,-0.0144952,0.0055500583,-0.94914716,0.31483278
30,1,1.0324303,4.3790518,0.43479911,-0.073241816,0.1192415,0.93292677,-0.36006616
31,1,0.98641961,-5.0385006,-2.4990222,-0.015426645,-0.019614849,0.63822838,-0.76984708
32,1,0.96224107,-3.7469314,6.2448025,-0.014898621,0.014733794,-0.5814163,0.81360622
33,1,1.0482294,-2.0599036,5.1667274,0.00040375048,0.023959662,0.14868512,-0.98888459
34,1,0.99256675,3.3422632,-5.2292485,0.095935956,0.021800112,-0.82614164,-0.56346251
35,1,1.0031285,-3.1485261,-3.7354007,-0.01123775,-0.018097314,0.55704082,0.83048511
36,1,0.96424345,-1.0868586,-4.4106785,0.010594475,-0.017142457,-0.45513927,0.89042026
37,1,0.97698043,7.0548805,-1.0382305,0.17691698,-0.0098866123,-0.82634512,0.56316404
38,1,0.96894309,-6.6916261,-3.4895982,-0.033285427,-0.014802274,-0.61171318,0.79107963
39,1,1.0273204,-0.44592184,6.4415917,-0.0086446413,0.028973307,0.44307978,-0.89648218
40,1,0.96148565,1.2862425,-1.1144764,0.02011555,0.0065547762,0.14955751,-0.98875303
41,1,1.0327102,-6.1799625,2.2068366,-0.025126918,0.11215838,0.68473052,0.72879634
42,1,1.002963,-6.7975207,-5.4486716,-0.017038997,-0.028364718,0.062849482,-0.99802302
43,1,0.97858446,5.4071341,5.6346787,-0.18945227,0.48944492,-0.85632669,0.51643451
44,1,0.97221952,2.8082701,-6.6357854,-0.21300982,-0.24273385,0.65033502,0.75964752
45,1,1.0045517,5.2531406,-1.1623318,0.14979461,0.2599399,0.5977965,0.8016479
46,1,0.967105,6.376785,4.3626862,0.64704782,0.0034086919,0.97897855,0.20396324
47,1,1.0193432,-6.171575,0.37989189,-0.43051539,0.14420945,-0.30856078,-0.95120463
48,1,1.0427845,5.6187819,4.0711172,-0.074513441,-0.2913042,-0.98401513,0.17808487
49,1,0.98195064,-0.29641987,-1.2918834,-0.079632804,0.1754885,0.060158941,-0.99818881
50,1,0.96729188,2.9220253,-6.5620292,0.11892918,-0.069915722,0.97977816,-0.20008689
51,1,1.0073164,7.0553803,-1.0377581,0,0,-0.98893183,-0.14837058
