flag,type,radius,x,y,vx,vy,nx,ny
0,1,0.967883,2.5346667,0.61899512,-0.0064755602,0.0026090299,-0.99157303,-0.12954891
1,1,1.0424056,-6.2120146,-6.4739515,0.057107755,-0.081351115,-0.88561079,0.46442817
2,1,1.046261,-0.61698963,1.8078041,0.0037233743,0.0038467987,-0.8866206,0.46249748
3,1,0.99121082,6.3099617,-3.3943718,0.007436561,-0.0038046835,-0.56619581,-0.82427077
4,1,1.0084616,0.51153365,7.1224097,-0.012228273,0.013769834,0.20374768,0.97902343
5,1,1.0384703,5.5547873,2.0327906,-0.0032408138,-0.01583646,-0.96547384,0.26050002
6,1,1.0069298,-3.3025846,1.6683099,-0.028621521,-0.028818238,-0.9784708,-0.2063853
7,1,0.9705324,6.2728146,0.20692034,0.012465622,0.0035359478,0.055637548,0.99845103
8,1,1.0272109,0.79930946,-2.6620881,-0.01452859,0.0097933151,0.049750025,0.9987617
9,1,1.0063998,-2.2284111,-1.5348051,-0.021623444,0.013514751,0.99142957,-0.1306423
10,1,0.97662792,0.68952811,0.50677855,-0.013589217,-0.0090379974,-0.98362786,-0.18021164
11,1,0.96098683,2.5908547,-3.0941255,-0.015673985,0.063951464,-0.99894205,0.045986675
12,1,1.0499565,3.5429775,-1.3478758,0.0077264817,0.032003874,0.97915617,0.20310884
13,1,0.95467452,4.4200274,5.7518663,-0.0028584651,0.032603314,-0.43829436,0.89883149
14,1,0.97427692,-9.6325227,-2.4606932,-0.012821928,0.064481937,0.77190397,0.63573915
15,1,0.99898403,1.1878412,-4.5356755,-0.05175106,0.0028393239,0.2794446,-0.96016182
16,1,0.95761294,-4.7026363,5.5853414,0.020757759,0.026929596,-0.74990601,0.66154439
17,1,0.95978179,-5.9277939,4.082101,-0.012805586,0.033067983,0.040439328,0.999182
18,1,1.0371858,-5.0565239,2.4540287,-0.0084991632,-0.0069005568,0.66450738,-0.7472817
19,1,1.0312398,1.5281382,2.2954388,-0.0053094691,-0.015644526,-0.086060187,-0.99628994
20,1,0.99929568,-1.9208753,0.32715573,0.037513385,0.00025182226,0.86260323,-0.50588107
21,1,1.0109345,-5.8000278,-0.94819919,-0.017977693,0.0076151838,0.96127333,0.27559678
22,1,0.97558456,-4.2889156,-6.7295313,0.0307967,-0.012816344,-0.14269253,-0.98976706
23,1,0.97894475,3.5586337,2.2355656,0.0097300745,0.016847993,0.32799162,0.94468063
24,1,0.98438329,-1.8988414,-9.4076898,-0.024906848,-0.065835589,0.98838525,0.15196905
25,1,1.0478007,7.5968483,-4.9119707,0.09470428,-0.0066974026,-0.34467439,0.9387223
26,1,0.99029578,3.3522215,4.1583443,-0.0089589929,0.022166766,-0.91398902,0.40573892
27,1,1.0255129,-4.0873678,-1.9476303,-0.025874119,-0.023938426,0.095764919,-0.99540398
28,1,0.99093793,-3.7948143,3.9262391,-0.035163827,0.0093499849,0.99491673,0.100701
29,1,0.98945497,-0.33001113,3.7314313,0.018251373,-0.05108016,0.97047601,0.24119767
30,1,1.0324303,4.3992039,0.42588043,0.0016308369,0.013747359,-0.97972968,0.20032412
31,1,0.98641961,-5.786336,-2.7990204,-0.040112757,0.0025737225,-0.97817557,-0.20778007
32,1,0.96224107,-3.3283393,7.1816662,-0.033179628,0.018146313,-0.35223845,0.93591029
33,1,1.0482294,-2.1155684,4.9347561,-0.015804254,-0.024066364,0.99911306,-0.042108164
34,1,0.99256675,3.005746,-4.8790884,-0.03876551,0.064556451,0.19685702,0.98043221
35,1,1.0031285,-4.543437,-4.3515311,0.02328354,0.03967479,0.72826171,-0.68529912
36,1,0.96424345,-1.6318091,-6.5811313,-0.027192661,-0.04313161,-0.99982744,0.018576353
37,1,0.97698043,8.0618472,-0.23203325,0.0062259365,-0.027513428,0.94332373,-0.33187398
38,1,0.96894309,-7.7507859,-3.0975377,0.115427,0.036347574,0.58489682,-0.8111077
39,1,1.0273204,0.70540009,9.5904469,-0.028814917,0.096489864,0.24904892,0.96849091
40,1,0.96148565,1.6653706,-1.0363835,0.0027394412,-0.0063552682,0.7402803,-0.67229836
41,1,1.0327102,-7.3971166,2.6903488,-0.20325028,0.020412391,-0.33094538,-0.94364991
42,1,1.002963,-8.2418237,-7.0496065,-0.22464533,-0.079721085,-0.053213269,0.99858317
43,1,0.97858446,5.490765,7.3235211,0.056223187,-0.00053169406,-0.38309144,-0.92371042
44,1,0.97221952,1.1236284,-7.6461816,-0.05251107,-0.070316458,0.22210083,-0.9750237
45,1,1.0045517,5.5850052,-1.5506385,0.018692808,0.01044487,-0.97841866,-0.20663234
46,1,0.967105,6.9830213,3.3557506,-0.32110688,-0.19954256,0.14539039,-0.98937437
47,1,1.0193432,-7.85921,0.76927303,-0.049798854,0.0069985061,0.43513812,0.90036371
48,1,1.0427845,5.2624971,3.977445,-0.0543507,0.036565821,0.87286338,-0.48796467
49,1,0.98195064,-0.34376802,-1.0727854,-0.024389585,-0.011705572,-0.30507813,-0.95232733
50,1,0.96729188,2.7482757,-7.0148977,-0.037439618,-0.037224394,0.094050814,-0.9955674
51,1,1.0073164,9.4208696,-1.6822638,0.021575174,0.046173705,0.40339481,-0.91502603
52,1,0.96008403,6.5019359,5.4280414,-0.001208154,0.046899809,-0.34515208,0.93854677
53,1,0.98341422,-7.7473997,-1.1966944,-0.021293418,0.0072430825,0.74749327,-0.66426938
54,1,0.99866684,-2.9448029,-5.3445473,0.0085068599,0.0057622934,-0.51421447,0.85766163
55,1,1.0051716,7.5281241,1.6346891,0.050111499,-0.041959358,0.7929574,-0.60927708
56,1,0.98738085,0.20088485,-6.1287582,-0.023869067,-0.0076829281,-0.98182573,0.18978473
57,1,1.0289861,6.015136,-5.9049043,0.099576729,0.12884461,-0.88333185,-0.46874816
58,1,0.95418023,7.4925036,-1.9836677,0.024801101,-0.012754821,-0.69513342,-0.71888074
59,1,0.99040605,1.505731,4.244629,0.0030338423,0.014064245,0.34477554,0.93868516
60,1,0.97943613,8.9176207,8.1924159,0.062197766,0.040163864,0.24962059,-0.96834372
61,1,0.95792436,0.10610679,5.4515925,-0.045998646,-0.035091976,0.99907294,-0.04304955
62,1,0.98252151,-1.0033365,-2.9182346,-0.0022530321,0.011350914,0.93119144,0.36453051
63,1,0.9755206,-5.2304765,7.4163614,-0.033500029,0.022941585,-0.92391281,-0.38260309
64,1,0.97317022,9.8129979,4.1687304,0.055073847,0.018626357,-0.63966338,0.76865516
65,1,1.0320983,9.0365206,-3.6284049,0.049112672,0.043172096,0.55998996,0.8284994
66,1,0.95074393,4.9068252,-4.5837915,-0.058997904,0.044731083,-0.64717902,-0.76233806
67,1,0.96251871,-4.0847522,-0.026589624,-0.027431947,-0.02057218,-0.65357053,-0.75686562
68,1,1.0497903,-1.4431964,6.6563352,-0.022933052,0.012034662,-0.46505052,0.88528414
69,1,0.97280019,4.4128688,-3.0107916,0.0058279665,0.052807572,0.47168475,-0.88176726
70,1,1.025553,2.6784634,-10.900034,-0.25202888,-0.24298516,0.35606452,-0.93446137
71,1,1.0461716,-9.0727904,5.2233595,-0.48670774,-0.24672368,-0.059680899,-0.99821751
